XP_048744161.1	-	1376	Chitin_synth_2	PF03142.18	527	2.3e-31	118.3	1.3	1	2	5.6e-31	3.4e-27	104.5	0.2	160	426	638	901	628	950	0.74	chitin synthase-like isoform X4 [Ostrea edulis]
XP_048744162.1	-	1376	Chitin_synth_2	PF03142.18	527	2.3e-31	118.3	1.3	1	2	5.6e-31	3.4e-27	104.5	0.2	160	426	638	901	628	950	0.74	chitin synthase-like isoform X4 [Ostrea edulis]
XP_048744164.1	-	1376	Chitin_synth_2	PF03142.18	527	2.3e-31	118.3	1.3	1	2	5.6e-31	3.4e-27	104.5	0.2	160	426	638	901	628	950	0.74	chitin synthase-like isoform X4 [Ostrea edulis]
XP_014883902.1	-	393	Chitin_synth_2	PF03142.18	527	2.4e-31	118.3	8.5	1	2	7.8e-31	4.7e-27	104.1	0.0	203	444	28	259	19	265	0.84	PREDICTED: chitin synthase 1-like [Poecilia latipinna]
XP_048744159.1	-	1433	Chitin_synth_2	PF03142.18	527	2.6e-31	118.2	1.3	1	2	5.9e-31	3.6e-27	104.5	0.2	160	426	695	958	685	1007	0.74	chitin synthase-like isoform X2 [Ostrea edulis]
XP_048744158.1	-	1434	Chitin_synth_2	PF03142.18	527	2.6e-31	118.1	1.3	1	2	5.9e-31	3.6e-27	104.5	0.2	160	426	696	959	686	1008	0.74	chitin synthase-like isoform X1 [Ostrea edulis]
XP_051245639.1	-	1287	Chitin_synth_2	PF03142.18	527	4.3e-31	117.4	1.5	1	2	6.5e-29	4e-25	97.7	0.0	203	452	656	892	645	918	0.81	chitin synthase chs-1-like [Dicentrarchus labrax]
XP_048258557.1	-	1691	Chitin_synth_2	PF03142.18	527	6.6e-31	116.8	6.2	1	2	7.9e-31	4.8e-27	104.0	0.0	159	423	902	1160	892	1173	0.79	chitin synthase chs-2-like [Haliotis rufescens]
XP_048258559.1	-	1691	Chitin_synth_2	PF03142.18	527	6.6e-31	116.8	6.2	1	2	7.9e-31	4.8e-27	104.0	0.0	159	423	902	1160	892	1173	0.79	chitin synthase chs-2-like [Haliotis rufescens]
XP_048258560.1	-	1691	Chitin_synth_2	PF03142.18	527	6.6e-31	116.8	6.2	1	2	7.9e-31	4.8e-27	104.0	0.0	159	423	902	1160	892	1173	0.79	chitin synthase chs-2-like [Haliotis rufescens]
XP_048258561.1	-	1691	Chitin_synth_2	PF03142.18	527	6.6e-31	116.8	6.2	1	2	7.9e-31	4.8e-27	104.0	0.0	159	423	902	1160	892	1173	0.79	chitin synthase chs-2-like [Haliotis rufescens]
XP_022919013.1	-	1555	Chitin_synth_2	PF03142.18	527	7.4e-31	116.6	0.6	1	2	4.6e-27	2.8e-23	91.6	0.0	203	419	727	931	684	962	0.79	uncharacterized protein LOC111427889 isoform X1 [Onthophagus taurus]
XP_022919015.1	-	1614	Chitin_synth_2	PF03142.18	527	8.3e-31	116.5	0.6	1	2	4.9e-27	3e-23	91.5	0.0	203	419	727	931	684	962	0.79	uncharacterized protein LOC111427889 isoform X2 [Onthophagus taurus]
XP_035536770.1	-	856	Chitin_synth_2	PF03142.18	527	1.1e-30	116.1	4.2	1	2	2.8e-29	1.7e-25	98.9	0.3	203	454	225	463	181	488	0.80	chitin synthase chs-1-like [Morone saxatilis]
XP_051245640.1	-	1287	Chitin_synth_2	PF03142.18	527	1.1e-30	116.0	2.0	1	2	1.5e-28	8.9e-25	96.6	0.1	203	453	656	893	612	918	0.82	chitin synthase chs-1-like [Dicentrarchus labrax]
XP_043505452.1	-	1561	Chitin_synth_2	PF03142.18	527	1.2e-30	116.0	8.2	1	2	1.2e-26	7e-23	90.3	0.1	203	440	738	968	688	970	0.75	chitin synthase chs-2 isoform X1 [Polistes fuscatus]
XP_043505453.1	-	1561	Chitin_synth_2	PF03142.18	527	1.2e-30	116.0	8.2	1	2	1.2e-26	7e-23	90.3	0.1	203	440	738	968	688	970	0.75	chitin synthase chs-2 isoform X1 [Polistes fuscatus]
XP_019617656.1	-	1461	Chitin_synth_2	PF03142.18	527	1.4e-30	115.8	0.7	1	2	1.1e-30	6.9e-27	103.5	0.1	204	458	807	1047	800	1064	0.80	PREDICTED: uncharacterized protein LOC109464978 [Branchiostoma belcheri]
XP_046337442.2	-	1631	Chitin_synth_2	PF03142.18	527	2.2e-30	115.1	3.5	1	2	9.8e-30	6e-26	100.4	0.2	203	461	748	992	703	1011	0.76	chitin synthase chs-1-like [Haliotis rufescens]
XP_048245327.1	-	1631	Chitin_synth_2	PF03142.18	527	2.2e-30	115.1	3.5	1	2	9.8e-30	6e-26	100.4	0.2	203	461	748	992	703	1011	0.76	chitin synthase chs-1-like [Haliotis rufescens]
XP_048245328.1	-	1631	Chitin_synth_2	PF03142.18	527	2.2e-30	115.1	3.5	1	2	9.8e-30	6e-26	100.4	0.2	203	461	748	992	703	1011	0.76	chitin synthase chs-1-like [Haliotis rufescens]
XP_037330707.1	-	791	Chitin_synth_2	PF03142.18	527	2.3e-30	115.0	3.4	1	2	6e-29	3.7e-25	97.8	0.0	188	438	170	408	141	428	0.85	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Pungitius pungitius]
XP_028030365.1	-	1529	Chitin_synth_2	PF03142.18	527	2.6e-30	114.8	8.2	1	2	5.4e-29	3.3e-25	98.0	1.2	203	463	724	971	681	979	0.79	chitin synthase chs-2-like [Bombyx mandarina]
XP_012138665.1	-	1437	Chitin_synth_2	PF03142.18	527	2.7e-30	114.8	13.3	1	3	4.1e-27	2.5e-23	91.8	0.4	203	442	734	966	684	998	0.74	PREDICTED: uncharacterized protein LOC100880935 isoform X8 [Megachile rotundata]
XP_048251334.1	-	1307	Chitin_synth_2	PF03142.18	527	2.7e-30	114.8	4.8	1	2	1.1e-31	6.9e-28	106.8	3.3	200	417	511	714	484	772	0.86	uncharacterized protein LOC124113184 isoform X3 [Haliotis rufescens]
XP_052079460.1	-	1205	Chitin_synth_2	PF03142.18	527	2.8e-30	114.7	5.7	1	2	1.7e-30	1e-26	102.9	2.0	159	471	479	779	469	783	0.80	chitin synthase chs-2-like isoform X2 [Mytilus californianus]
XP_052079459.1	-	1206	Chitin_synth_2	PF03142.18	527	2.8e-30	114.7	5.7	1	2	1.7e-30	1e-26	102.9	2.0	159	471	479	779	469	783	0.80	chitin synthase chs-2-like isoform X1 [Mytilus californianus]
XP_048774547.1	-	1407	Chitin_synth_2	PF03142.18	527	3e-30	114.6	1.2	1	2	9.3e-31	5.7e-27	103.8	0.1	159	471	691	986	674	991	0.82	chitin synthase chs-2-like [Ostrea edulis]
XP_048774548.1	-	1407	Chitin_synth_2	PF03142.18	527	3e-30	114.6	1.2	1	2	9.3e-31	5.7e-27	103.8	0.1	159	471	691	986	674	991	0.82	chitin synthase chs-2-like [Ostrea edulis]
XP_014845283.1	-	480	Chitin_synth_2	PF03142.18	527	3.2e-30	114.5	8.8	1	2	9.8e-30	6e-26	100.4	0.0	202	444	114	346	102	352	0.84	PREDICTED: chitin synthase 1-like [Poecilia mexicana]
XP_012138664.1	-	1484	Chitin_synth_2	PF03142.18	527	3.2e-30	114.5	13.2	1	3	4.3e-27	2.6e-23	91.7	0.4	203	442	556	788	506	820	0.74	PREDICTED: uncharacterized protein LOC100880935 isoform X7 [Megachile rotundata]
XP_046329414.2	-	1361	Chitin_synth_2	PF03142.18	527	3.2e-30	114.5	4.8	1	2	1.2e-31	7.4e-28	106.7	3.3	200	417	565	768	538	826	0.86	uncharacterized protein LOC124113184 isoform X2 [Haliotis rufescens]
XP_012138660.1	-	1603	Chitin_synth_2	PF03142.18	527	3.8e-30	114.3	13.1	1	3	4.8e-27	2.9e-23	91.6	0.4	203	442	734	966	684	998	0.74	PREDICTED: uncharacterized protein LOC100880935 isoform X4 [Megachile rotundata]
XP_046329410.2	-	1467	Chitin_synth_2	PF03142.18	527	4e-30	114.2	4.7	1	2	1.3e-31	8.3e-28	106.6	3.3	200	417	671	874	644	932	0.86	uncharacterized protein LOC124113184 isoform X1 [Haliotis rufescens]
XP_046329411.2	-	1467	Chitin_synth_2	PF03142.18	527	4e-30	114.2	4.7	1	2	1.3e-31	8.3e-28	106.6	3.3	200	417	671	874	644	932	0.86	uncharacterized protein LOC124113184 isoform X1 [Haliotis rufescens]
XP_012138658.1	-	1662	Chitin_synth_2	PF03142.18	527	5.2e-30	113.8	13.4	1	3	5e-27	3.1e-23	91.5	0.4	203	442	734	966	684	998	0.74	PREDICTED: uncharacterized protein LOC100880935 isoform X2 [Megachile rotundata]
XP_012138659.1	-	1656	Chitin_synth_2	PF03142.18	527	5.2e-30	113.8	13.4	1	3	5e-27	3.1e-23	91.5	0.4	203	442	734	966	684	998	0.74	PREDICTED: uncharacterized protein LOC100880935 isoform X3 [Megachile rotundata]
XP_012138656.1	-	1662	Chitin_synth_2	PF03142.18	527	5.3e-30	113.8	13.4	1	3	5e-27	3.1e-23	91.5	0.4	203	442	734	966	684	998	0.74	PREDICTED: uncharacterized protein LOC100880935 isoform X1 [Megachile rotundata]
XP_012138657.1	-	1662	Chitin_synth_2	PF03142.18	527	5.3e-30	113.8	13.4	1	3	5e-27	3.1e-23	91.5	0.4	203	442	734	966	684	998	0.74	PREDICTED: uncharacterized protein LOC100880935 isoform X1 [Megachile rotundata]
XP_023029893.1	-	1556	Chitin_synth_2	PF03142.18	527	5.6e-30	113.7	0.7	1	2	3.1e-27	1.9e-23	92.2	0.0	203	418	728	931	686	960	0.82	uncharacterized protein LOC111517844 isoform X1 [Leptinotarsa decemlineata]
XP_019756067.2	-	1561	Chitin_synth_2	PF03142.18	527	5.7e-30	113.7	0.9	1	2	2.3e-26	1.4e-22	89.3	0.0	203	417	727	929	685	945	0.82	chitin synthase chs-2 isoform X3 [Dendroctonus ponderosae]
XP_019756066.2	-	1561	Chitin_synth_2	PF03142.18	527	5.8e-30	113.7	0.9	1	2	2.3e-26	1.4e-22	89.3	0.0	203	417	727	929	685	945	0.82	chitin synthase chs-2 isoform X2 [Dendroctonus ponderosae]
XP_028515089.1	-	1430	Chitin_synth_2	PF03142.18	527	6e-30	113.6	1.9	1	1	9.9e-34	6e-30	113.6	1.9	193	457	602	853	560	878	0.79	uncharacterized protein LOC110239996 [Exaiptasia pallida]
XP_023029895.1	-	1615	Chitin_synth_2	PF03142.18	527	6.2e-30	113.6	0.7	1	2	4.1e-27	2.5e-23	91.8	0.0	203	417	728	930	686	944	0.82	uncharacterized protein LOC111517844 isoform X2 [Leptinotarsa decemlineata]
XP_019756065.2	-	1579	Chitin_synth_2	PF03142.18	527	6.4e-30	113.5	1.0	1	2	2.5e-26	1.5e-22	89.2	0.0	203	417	727	929	691	945	0.83	chitin synthase chs-2 isoform X1 [Dendroctonus ponderosae]
XP_039248810.1	-	1303	Chitin_synth_2	PF03142.18	527	6.5e-30	113.5	2.5	1	2	7.6e-28	4.6e-24	94.2	0.0	203	441	688	913	658	930	0.84	chitin synthase chs-2-like [Styela clava]
XP_052101067.1	-	1363	Chitin_synth_2	PF03142.18	527	6.6e-30	113.5	13.8	1	2	8e-32	4.9e-28	107.3	0.0	159	449	613	895	603	917	0.77	chitin synthase chs-2-like isoform X1 [Mytilus californianus]
XP_052101068.1	-	1363	Chitin_synth_2	PF03142.18	527	6.6e-30	113.5	13.8	1	2	8e-32	4.9e-28	107.3	0.0	159	449	613	895	603	917	0.77	chitin synthase chs-2-like isoform X1 [Mytilus californianus]
XP_048748704.1	-	1181	Chitin_synth_2	PF03142.18	527	7e-30	113.4	11.0	2	3	2.9e-30	1.8e-26	102.2	4.4	204	464	351	595	308	638	0.82	chitin synthase-like isoform X5 [Ostrea edulis]
XP_039248820.1	-	1139	Chitin_synth_2	PF03142.18	527	9.8e-30	112.9	0.7	1	2	5.9e-26	3.6e-22	88.0	0.0	204	441	697	922	689	932	0.85	uncharacterized protein LOC120326565 [Styela clava]
XP_022916186.1	-	1409	Chitin_synth_2	PF03142.18	527	1.1e-29	112.8	2.8	1	2	4e-28	2.4e-24	95.1	0.0	203	424	706	916	692	939	0.81	uncharacterized protein LOC111426064 [Onthophagus taurus]
XP_016533006.1	-	1155	Chitin_synth_2	PF03142.18	527	1.1e-29	112.7	8.5	1	2	3.5e-28	2.1e-24	95.3	0.0	203	426	522	733	469	759	0.84	PREDICTED: uncharacterized protein LOC103146464 [Poecilia formosa]
XP_014883904.1	-	1155	Chitin_synth_2	PF03142.18	527	1.3e-29	112.5	8.5	1	2	4e-28	2.4e-24	95.1	0.0	203	426	522	733	469	759	0.84	PREDICTED: uncharacterized protein LOC106945023 [Poecilia latipinna]
XP_038581359.1	-	1145	Chitin_synth_2	PF03142.18	527	1.5e-29	112.3	10.0	1	2	2.3e-29	1.4e-25	99.2	0.0	157	438	500	765	443	784	0.76	chitin synthase chs-2-like [Micropterus salmoides]
XP_048773867.1	-	1682	Chitin_synth_2	PF03142.18	527	1.6e-29	112.2	2.5	1	2	2.5e-28	1.5e-24	95.8	0.0	203	454	790	1029	747	1041	0.81	chitin synthase chs-1-like isoform X2 [Ostrea edulis]
XP_048773866.1	-	1683	Chitin_synth_2	PF03142.18	527	1.6e-29	112.2	2.5	1	2	2.5e-28	1.5e-24	95.8	0.0	203	454	791	1030	748	1042	0.81	chitin synthase chs-1-like isoform X1 [Ostrea edulis]
XP_048728662.1	-	1344	Chitin_synth_2	PF03142.18	527	1.8e-29	112.0	9.7	1	2	1.4e-31	8.3e-28	106.6	0.2	204	452	568	801	560	815	0.78	uncharacterized protein LOC125646433 [Ostrea edulis]
XP_031694409.1	-	747	Chitin_synth_2	PF03142.18	527	2e-29	111.9	7.7	1	2	8.1e-30	4.9e-26	100.7	0.2	201	455	211	452	157	475	0.79	LOW QUALITY PROTEIN: chitin synthase-like  partial [Anarrhichthys ocellatus]
XP_052079429.1	-	1460	Chitin_synth_2	PF03142.18	527	2e-29	111.9	4.2	1	2	2e-30	1.2e-26	102.7	1.4	185	471	672	948	648	953	0.81	chitin synthase chs-2-like isoform X1 [Mytilus californianus]
XP_046355616.2	-	1504	Chitin_synth_2	PF03142.18	527	2.4e-29	111.7	5.6	1	2	1.3e-26	8e-23	90.1	0.3	157	445	709	972	700	983	0.71	chitin synthase chs-1-like [Haliotis rufescens]
XP_033334455.1	-	1665	Chitin_synth_2	PF03142.18	527	2.6e-29	111.6	12.8	1	3	5.4e-27	3.3e-23	91.4	0.3	203	451	735	977	685	998	0.74	chitin synthase chs-2 isoform X2 [Megalopta genalis]
XP_022670332.1	-	1572	Chitin_synth_2	PF03142.18	527	2.6e-29	111.5	0.5	1	2	1.3e-27	8.2e-24	93.4	0.0	160	418	704	940	691	968	0.82	uncharacterized protein LOC111254093 [Varroa destructor]
XP_022670333.1	-	1572	Chitin_synth_2	PF03142.18	527	2.6e-29	111.5	0.5	1	2	1.3e-27	8.2e-24	93.4	0.0	160	418	704	940	691	968	0.82	uncharacterized protein LOC111254093 [Varroa destructor]
XP_022670334.1	-	1572	Chitin_synth_2	PF03142.18	527	2.6e-29	111.5	0.5	1	2	1.3e-27	8.2e-24	93.4	0.0	160	418	704	940	691	968	0.82	uncharacterized protein LOC111254093 [Varroa destructor]
XP_022670335.1	-	1572	Chitin_synth_2	PF03142.18	527	2.6e-29	111.5	0.5	1	2	1.3e-27	8.2e-24	93.4	0.0	160	418	704	940	691	968	0.82	uncharacterized protein LOC111254093 [Varroa destructor]
XP_022706541.1	-	1572	Chitin_synth_2	PF03142.18	527	2.6e-29	111.5	0.5	1	2	1.3e-27	8.2e-24	93.4	0.0	160	418	704	940	691	968	0.82	uncharacterized protein LOC111270541 [Varroa jacobsoni]
XP_022706542.1	-	1572	Chitin_synth_2	PF03142.18	527	2.6e-29	111.5	0.5	1	2	1.3e-27	8.2e-24	93.4	0.0	160	418	704	940	691	968	0.82	uncharacterized protein LOC111270541 [Varroa jacobsoni]
XP_033334454.1	-	1665	Chitin_synth_2	PF03142.18	527	2.6e-29	111.5	12.8	1	3	5.4e-27	3.3e-23	91.4	0.3	203	451	735	977	685	998	0.74	chitin synthase chs-2 isoform X1 [Megalopta genalis]
XP_033334456.1	-	1665	Chitin_synth_2	PF03142.18	527	2.6e-29	111.5	12.8	1	3	5.4e-27	3.3e-23	91.4	0.3	203	451	735	977	685	998	0.74	chitin synthase chs-2 isoform X1 [Megalopta genalis]
XP_043801540.1	-	1348	Chitin_synth_2	PF03142.18	527	2.6e-29	111.5	10.5	1	2	1.1e-26	7e-23	90.3	0.1	203	419	748	952	691	980	0.75	chitin synthase chs-2-like isoform X5 [Apis laboriosa]
XP_043801539.1	-	1357	Chitin_synth_2	PF03142.18	527	2.7e-29	111.5	10.5	1	2	1.2e-26	7.1e-23	90.3	0.1	203	419	748	952	691	980	0.75	chitin synthase chs-2-like isoform X4 [Apis laboriosa]
XP_025156934.1	-	1567	Chitin_synth_2	PF03142.18	527	2.9e-29	111.4	7.3	1	2	1.5e-26	9.2e-23	89.9	0.1	203	419	741	945	688	972	0.75	chitin synthase chs-2 isoform X3 [Harpegnathos saltator]
XP_018562636.1	-	1557	Chitin_synth_2	PF03142.18	527	2.9e-29	111.4	0.9	1	2	1.6e-26	9.9e-23	89.8	0.0	203	417	729	931	682	948	0.81	uncharacterized protein LOC108904526 isoform X1 [Anoplophora glabripennis]
XP_037071621.1	-	1543	Chitin_synth_2	PF03142.18	527	3.1e-29	111.3	4.1	1	2	3.5e-26	2.1e-22	88.7	0.1	160	418	705	941	696	969	0.80	chitin synthase chs-2-like [Pollicipes pollicipes]
XP_018319481.1	-	1271	Chitin_synth_2	PF03142.18	527	3.1e-29	111.3	1.6	1	2	4.3e-27	2.6e-23	91.7	0.0	203	418	673	876	570	904	0.81	chitin synthase chs-2 [Agrilus planipennis]
XP_037071620.1	-	1505	Chitin_synth_2	PF03142.18	527	3.2e-29	111.2	4.2	1	2	4e-26	2.4e-22	88.5	0.0	160	418	667	903	658	918	0.80	chitin synthase chs-2-like [Pollicipes pollicipes]
XP_011267853.1	-	1568	Chitin_synth_2	PF03142.18	527	3.2e-29	111.2	2.3	1	2	2.7e-27	1.7e-23	92.4	1.1	203	452	739	982	688	998	0.74	chitin synthase chs-2 isoform X2 [Camponotus floridanus]
XP_018562637.1	-	1616	Chitin_synth_2	PF03142.18	527	3.2e-29	111.2	0.9	1	2	1.5e-26	9.4e-23	89.9	0.0	203	417	729	931	684	960	0.81	uncharacterized protein LOC108904526 isoform X2 [Anoplophora glabripennis]
XP_011267852.1	-	1568	Chitin_synth_2	PF03142.18	527	3.2e-29	111.2	2.3	1	2	2.7e-27	1.7e-23	92.4	1.1	203	452	739	982	688	998	0.74	chitin synthase chs-2 isoform X1 [Camponotus floridanus]
XP_025271394.1	-	1568	Chitin_synth_2	PF03142.18	527	3.2e-29	111.2	2.3	1	2	2.7e-27	1.7e-23	92.4	1.1	203	452	739	982	688	998	0.74	chitin synthase chs-2 isoform X1 [Camponotus floridanus]
XP_052083990.1	-	841	Chitin_synth_2	PF03142.18	527	3.3e-29	111.2	7.5	1	2	3.2e-32	2e-28	108.6	2.8	203	462	44	287	8	304	0.80	uncharacterized protein LOC127721292 isoform X5 [Mytilus californianus]
XP_052089240.1	-	486	Chitin_synth_2	PF03142.18	527	3.3e-29	111.2	4.1	1	2	1.3e-29	7.7e-26	100.1	1.4	200	471	118	378	73	383	0.81	chitin synthase chs-2-like [Mytilus californianus]
XP_030746406.1	-	1563	Chitin_synth_2	PF03142.18	527	3.4e-29	111.1	1.3	1	2	2.5e-26	1.5e-22	89.2	0.0	203	417	730	932	691	948	0.83	chitin synthase chs-2 isoform X2 [Sitophilus oryzae]
XP_030746405.1	-	1563	Chitin_synth_2	PF03142.18	527	3.5e-29	111.1	1.3	1	2	2.5e-26	1.5e-22	89.2	0.0	203	417	730	932	691	948	0.83	chitin synthase chs-2 isoform X1 [Sitophilus oryzae]
XP_037880176.1	-	1391	Chitin_synth_2	PF03142.18	527	3.5e-29	111.1	8.0	1	2	5.6e-29	3.4e-25	97.9	2.0	160	426	687	932	671	981	0.75	chitin synthase chs-2 [Glossina fuscipes]
XP_023336610.1	-	1609	Chitin_synth_2	PF03142.18	527	3.9e-29	110.9	1.2	1	2	1.8e-28	1.1e-24	96.3	0.0	204	443	756	983	721	1002	0.82	uncharacterized protein LOC111707702 isoform X2 [Eurytemora affinis]
XP_031370720.1	-	1561	Chitin_synth_2	PF03142.18	527	3.9e-29	110.9	10.7	1	2	1.5e-26	9.1e-23	89.9	0.1	203	419	738	942	688	970	0.75	chitin synthase chs-2 isoform X4 [Apis dorsata]
XP_020513152.1	-	1280	Chitin_synth_2	PF03142.18	527	4e-29	110.9	2.0	1	2	8.3e-27	5.1e-23	90.8	0.0	203	452	751	987	735	1008	0.83	LOW QUALITY PROTEIN: chitin synthase chs-1-like [Labrus bergylta]
XP_050537393.1	-	1561	Chitin_synth_2	PF03142.18	527	4e-29	110.9	5.1	1	2	6.2e-27	3.8e-23	91.2	0.1	203	438	753	981	709	985	0.76	chitin synthase chs-2 [Daktulosphaira vitifoliae]
XP_017492131.1	-	664	Chitin_synth_2	PF03142.18	527	4.1e-29	110.9	0.1	1	2	2.3e-28	1.4e-24	95.9	0.3	204	451	301	535	259	568	0.84	PREDICTED: chitin synthase 1-like  partial [Rhagoletis zephyria]
XP_031370716.1	-	1563	Chitin_synth_2	PF03142.18	527	4.2e-29	110.8	10.7	1	2	1.4e-26	8.8e-23	90.0	0.1	203	419	738	942	681	970	0.75	chitin synthase chs-2 isoform X2 [Apis dorsata]
XP_031370717.1	-	1563	Chitin_synth_2	PF03142.18	527	4.2e-29	110.8	10.7	1	2	1.4e-26	8.8e-23	90.0	0.1	203	419	738	942	681	970	0.75	chitin synthase chs-2 isoform X2 [Apis dorsata]
