XP_049529333.1	1578	msaprobs_alignment_4742434	1.3e-251	399	1400 chitin synthase chs-2 isoform X1 [Anopheles darlingi]
XP_049529335.1	1578	msaprobs_alignment_4742434	1.3e-251	399	1400 chitin synthase chs-2 isoform X1 [Anopheles darlingi]
XP_053671946.1	1578	msaprobs_alignment_4742434	1.3e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles nili]
XP_035796289.1	1615	msaprobs_alignment_4742434	1.3e-251	436	1437 chitin synthase chs-2-like isoform X1 [Anopheles albimanus]
XP_040158708.1	1578	msaprobs_alignment_4742434	1.4e-251	399	1394 chitin synthase chs-2 isoform X2 [Anopheles arabiensis]
XP_053671947.1	1578	msaprobs_alignment_4742434	1.5e-251	399	1394 chitin synthase chs-2 isoform X2 [Anopheles nili]
XP_035796292.1	1578	msaprobs_alignment_4742434	1.5e-251	399	1400 chitin synthase chs-2-like isoform X4 [Anopheles albimanus]
XP_050096500.1	1578	msaprobs_alignment_4742434	1.5e-251	399	1400 chitin synthase chs-2 isoform X2 [Anopheles aquasalis]
XP_049529334.1	1578	msaprobs_alignment_4742434	1.5e-251	399	1400 chitin synthase chs-2 isoform X2 [Anopheles darlingi]
XP_035796290.1	1615	msaprobs_alignment_4742434	1.6e-251	436	1437 chitin synthase chs-2-like isoform X2 [Anopheles albimanus]
XP_040229355.1	1578	msaprobs_alignment_4742434	1.6e-251	399	1394 chitin synthase chs-2 isoform X4 [Anopheles coluzzii]
XP_041761197.1	1578	msaprobs_alignment_4742434	1.6e-251	399	1394 chitin synthase chs-2 isoform X2 [Anopheles merus]
XP_321336.5	1578	msaprobs_alignment_4742434	1.6e-251	399	1394 AGAP001748-PA [Anopheles gambiae str. PEST]
XP_040229353.1	1614	msaprobs_alignment_4742434	1.7e-251	435	1430 chitin synthase chs-2 isoform X2 [Anopheles coluzzii]
XP_040229357.1	1578	msaprobs_alignment_4742434	1.8e-251	399	1394 chitin synthase chs-2 isoform X3 [Anopheles coluzzii]
XP_041761196.1	1578	msaprobs_alignment_4742434	1.8e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles merus]
XP_041761198.1	1578	msaprobs_alignment_4742434	1.8e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles merus]
XP_041761199.1	1578	msaprobs_alignment_4742434	1.8e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles merus]
XP_041761200.1	1578	msaprobs_alignment_4742434	1.8e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles merus]
XP_041761201.1	1578	msaprobs_alignment_4742434	1.8e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles merus]
XP_041761202.1	1578	msaprobs_alignment_4742434	1.8e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles merus]
XP_041761203.1	1578	msaprobs_alignment_4742434	1.8e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles merus]
XP_035896990.1	1578	msaprobs_alignment_4742434	2e-251	399	1394 chitin synthase chs-2 isoform X3 [Anopheles stephensi]
XP_035896991.1	1578	msaprobs_alignment_4742434	2e-251	399	1394 chitin synthase chs-2 isoform X3 [Anopheles stephensi]
XP_040229354.1	1614	msaprobs_alignment_4742434	2.2e-251	435	1430 chitin synthase chs-2 isoform X1 [Anopheles coluzzii]
XP_035896989.1	1624	msaprobs_alignment_4742434	2.3e-251	445	1440 chitin synthase chs-2 isoform X2 [Anopheles stephensi]
XP_035896992.1	1578	msaprobs_alignment_4742434	2.6e-251	399	1394 chitin synthase chs-2 isoform X4 [Anopheles stephensi]
XP_035896988.1	1624	msaprobs_alignment_4742434	2.7e-251	445	1440 chitin synthase chs-2 isoform X1 [Anopheles stephensi]
XP_049284287.1	1578	msaprobs_alignment_4742434	3.1e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles funestus]
XP_049284290.1	1578	msaprobs_alignment_4742434	3.1e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles funestus]
XP_049284291.1	1578	msaprobs_alignment_4742434	3.1e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles funestus]
XP_049284292.1	1578	msaprobs_alignment_4742434	3.1e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles funestus]
XP_049284293.1	1578	msaprobs_alignment_4742434	3.1e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles funestus]
XP_049284294.1	1578	msaprobs_alignment_4742434	3.1e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles funestus]
XP_052888381.1	1578	msaprobs_alignment_4742434	3.1e-251	399	1383 chitin synthase chs-2 isoform X2 [Anopheles moucheti]
XP_050068063.1	1578	msaprobs_alignment_4742434	3.2e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles maculipalpis]
XP_053660733.1	1578	msaprobs_alignment_4742434	3.2e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles marshallii]
XP_049284288.1	1578	msaprobs_alignment_4742434	3.7e-251	399	1394 chitin synthase chs-2 isoform X2 [Anopheles funestus]
XP_021704897.1	1576	msaprobs_alignment_4742434	3.9e-251	398	1393 uncharacterized protein LOC5575776 isoform X4 [Aedes aegypti]
XP_053660734.1	1578	msaprobs_alignment_4742434	3.9e-251	399	1394 chitin synthase chs-2 isoform X2 [Anopheles marshallii]
XP_021704892.1	1616	msaprobs_alignment_4742434	4.2e-251	438	1409 uncharacterized protein LOC5575776 isoform X2 [Aedes aegypti]
XP_052888380.1	1578	msaprobs_alignment_4742434	4.2e-251	399	1394 chitin synthase chs-2 isoform X1 [Anopheles moucheti]
XP_050068064.1	1578	msaprobs_alignment_4742434	4.4e-251	399	1394 chitin synthase chs-2 isoform X2 [Anopheles maculipalpis]
XP_037039689.1	1576	msaprobs_alignment_4742434	5.3e-251	396	1368 chitin synthase chs-2 isoform X3 [Bradysia coprophila]
XP_037039686.1	1584	msaprobs_alignment_4742434	5.5e-251	396	1368 chitin synthase chs-2 isoform X1 [Bradysia coprophila]
XP_037039687.1	1584	msaprobs_alignment_4742434	5.5e-251	396	1368 chitin synthase chs-2 isoform X1 [Bradysia coprophila]
XP_037039691.1	1570	msaprobs_alignment_4742434	5.6e-251	396	1368 chitin synthase chs-2 isoform X5 [Bradysia coprophila]
XP_021704893.1	1576	msaprobs_alignment_4742434	7.1e-251	398	1398 uncharacterized protein LOC5575776 isoform X3 [Aedes aegypti]
XP_021704894.1	1576	msaprobs_alignment_4742434	7.1e-251	398	1398 uncharacterized protein LOC5575776 isoform X3 [Aedes aegypti]
XP_021704896.1	1576	msaprobs_alignment_4742434	7.1e-251	398	1398 uncharacterized protein LOC5575776 isoform X3 [Aedes aegypti]
XP_021704898.1	1576	msaprobs_alignment_4742434	7.1e-251	398	1398 uncharacterized protein LOC5575776 isoform X3 [Aedes aegypti]
XP_021704891.1	1616	msaprobs_alignment_4742434	7.6e-251	438	1438 uncharacterized protein LOC5575776 isoform X1 [Aedes aegypti]
XP_011203784.1	1592	msaprobs_alignment_4742434	1.5e-250	400	1380 chitin synthase chs-2 isoform X1 [Bactrocera dorsalis]
XP_039958116.1	1592	msaprobs_alignment_4742434	1.6e-250	400	1373 chitin synthase chs-2 isoform X2 [Bactrocera tryoni]
XP_052565631.1	1585	msaprobs_alignment_4742434	4.2e-250	404	1379 chitin synthase chs-2 isoform X2 [Culex pipiens pallens]
XP_038117593.1	1579	msaprobs_alignment_4742434	4.3e-250	398	1368 chitin synthase chs-2 isoform X1 [Culex quinquefasciatus]
XP_038117594.1	1579	msaprobs_alignment_4742434	4.3e-250	398	1368 chitin synthase chs-2 isoform X1 [Culex quinquefasciatus]
XP_039441868.1	1579	msaprobs_alignment_4742434	7.6e-250	398	1378 chitin synthase chs-2 isoform X3 [Culex pipiens pallens]
XP_052565632.1	1579	msaprobs_alignment_4742434	7.6e-250	398	1378 chitin synthase chs-2 isoform X3 [Culex pipiens pallens]
XP_038117595.1	1579	msaprobs_alignment_4742434	7.6e-250	398	1378 chitin synthase chs-2 isoform X2 [Culex quinquefasciatus]
XP_052565630.1	1585	msaprobs_alignment_4742434	7.8e-250	404	1384 chitin synthase chs-2 isoform X1 [Culex pipiens pallens]
XP_037922524.1	1573	msaprobs_alignment_4742434	2e-249	400	1394 chitin synthase chs-2 isoform X1 [Hermetia illucens]
XP_037039688.1	1584	msaprobs_alignment_4742434	4.3e-249	396	1376 chitin synthase chs-2 isoform X2 [Bradysia coprophila]
XP_037039690.1	1576	msaprobs_alignment_4742434	5.2e-249	396	1376 chitin synthase chs-2 isoform X4 [Bradysia coprophila]
XP_050461191.1	1625	msaprobs_alignment_4742434	9.8e-249	405	1481 chitin synthase chs-2 isoform X1 [Cataglyphis hispanica]
XP_050461192.1	1625	msaprobs_alignment_4742434	9.8e-249	405	1481 chitin synthase chs-2 isoform X1 [Cataglyphis hispanica]
XP_026826954.1	1634	msaprobs_alignment_4742434	1.5e-248	404	1464 chitin synthase chs-2 [Ooceraea biroi]
XP_050461194.1	1566	msaprobs_alignment_4742434	3.4e-248	405	1422 chitin synthase chs-2 isoform X3 [Cataglyphis hispanica]
XP_033209263.1	1564	msaprobs_alignment_4742434	4.4e-248	403	1424 chitin synthase chs-2 isoform X1 [Belonocnema kinseyi]
XP_033209264.1	1564	msaprobs_alignment_4742434	9.4e-248	403	1424 chitin synthase chs-2 isoform X2 [Belonocnema kinseyi]
XP_011157244.1	1567	msaprobs_alignment_4742434	1.2e-247	405	1421 chitin synthase chs-2 isoform X1 [Solenopsis invicta]
XP_039312562.1	1567	msaprobs_alignment_4742434	1.2e-247	405	1421 chitin synthase chs-2 isoform X1 [Solenopsis invicta]
XP_050461193.1	1566	msaprobs_alignment_4742434	1.3e-247	405	1422 chitin synthase chs-2 isoform X2 [Cataglyphis hispanica]
XP_012526631.1	1566	msaprobs_alignment_4742434	1.6e-247	405	1390 chitin synthase chs-2 [Monomorium pharaonis]
XP_037922525.1	1573	msaprobs_alignment_4742434	1.7e-247	400	1416 chitin synthase chs-2 isoform X2 [Hermetia illucens]
XP_047357128.1	1619	msaprobs_alignment_4742434	2.5e-247	400	1460 chitin synthase chs-2 isoform X3 [Vespa velutina]
XP_047357135.1	1619	msaprobs_alignment_4742434	2.5e-247	400	1460 chitin synthase chs-2 isoform X3 [Vespa velutina]
XP_047357111.1	1628	msaprobs_alignment_4742434	2.6e-247	409	1469 chitin synthase chs-2 isoform X1 [Vespa velutina]
XP_011157245.1	1567	msaprobs_alignment_4742434	4.5e-247	405	1411 chitin synthase chs-2 isoform X2 [Solenopsis invicta]
XP_012266052.1	1561	msaprobs_alignment_4742434	6.3e-247	403	1423 chitin synthase chs-2 isoform X2 [Athalia rosae]
XP_016770736.1	1574	msaprobs_alignment_4742434	6.4e-247	413	1434 chitin synthase chs-2 isoform X1 [Apis mellifera]
XP_006563373.1	1564	msaprobs_alignment_4742434	6.4e-247	403	1424 chitin synthase chs-2 isoform X4 [Apis mellifera]
XP_016770739.1	1564	msaprobs_alignment_4742434	6.4e-247	403	1424 chitin synthase chs-2 isoform X4 [Apis mellifera]
XP_026299521.1	1564	msaprobs_alignment_4742434	6.4e-247	403	1424 chitin synthase chs-2 isoform X4 [Apis mellifera]
XP_050857436.1	1568	msaprobs_alignment_4742434	8.8e-247	409	1410 chitin synthase chs-2 isoform X2 [Vespula vulgaris]
XP_043674138.1	1568	msaprobs_alignment_4742434	9.4e-247	409	1410 chitin synthase chs-2 isoform X2 [Vespula pensylvanica]
XP_048509219.1	1561	msaprobs_alignment_4742434	9.4e-247	403	1423 chitin synthase chs-2 isoform X3 [Athalia rosae]
XP_047357145.1	1569	msaprobs_alignment_4742434	1.1e-246	409	1410 chitin synthase chs-2 isoform X4 [Vespa velutina]
XP_046812995.1	1569	msaprobs_alignment_4742434	1.2e-246	409	1408 chitin synthase chs-2 isoform X2 [Vespa crabro]
XP_016770738.1	1572	msaprobs_alignment_4742434	1.9e-246	413	1422 chitin synthase chs-2 isoform X3 [Apis mellifera]
XP_043284738.1	1563	msaprobs_alignment_4742434	2.5e-246	402	1405 chitin synthase chs-2 isoform X1 [Venturia canescens]
XP_043674148.1	1568	msaprobs_alignment_4742434	2.7e-246	409	1410 chitin synthase chs-2 isoform X3 [Vespula pensylvanica]
XP_047357161.1	1569	msaprobs_alignment_4742434	3.1e-246	409	1410 chitin synthase chs-2 isoform X6 [Vespa velutina]
XP_046812996.1	1569	msaprobs_alignment_4742434	3.4e-246	409	1410 chitin synthase chs-2 isoform X3 [Vespa crabro]
XP_043593508.1	1571	msaprobs_alignment_4742434	5.8e-246	410	1412 chitin synthase chs-2 isoform X2 [Bombus pyrosoma]
XP_050471017.1	1565	msaprobs_alignment_4742434	5.9e-246	404	1392 chitin synthase chs-2 isoform X1 [Bombus huntii]
XP_050471021.1	1565	msaprobs_alignment_4742434	5.9e-246	404	1392 chitin synthase chs-2 isoform X1 [Bombus huntii]
XP_008556646.1	1563	msaprobs_alignment_4742434	7.7e-246	402	1401 chitin synthase chs-2 isoform X1 [Microplitis demolitor]
XP_012168812.1	1565	msaprobs_alignment_4742434	8.2e-246	404	1411 chitin synthase chs-2 isoform X1 [Bombus terrestris]
XP_050579358.1	1565	msaprobs_alignment_4742434	8.2e-246	404	1411 chitin synthase chs-2 isoform X1 [Bombus affinis]
XP_044580778.1	1550	msaprobs_alignment_4742434	9.1e-246	400	1422 chitin synthase chs-2 isoform X1 [Cotesia glomerata]
XP_046143982.1	1605	msaprobs_alignment_4742434	1e-245	401	1456 chitin synthase chs-2 isoform X2 [Osmia bicornis bicornis]
XP_049868777.1	1565	msaprobs_alignment_4742434	1.2e-245	395	1392 chitin synthase chs-2 isoform X2 [Pectinophora gossypiella]
XP_049868796.1	1563	msaprobs_alignment_4742434	1.2e-245	395	1392 chitin synthase chs-2 isoform X4 [Pectinophora gossypiella]
XP_031789391.1	1627	msaprobs_alignment_4742434	1.2e-245	405	1308 chitin synthase chs-2 isoform X2 [Nasonia vitripennis]
XP_031789391.1	1627	msaprobs_alignment_4742434	1.2e-245	1322	1494 chitin synthase chs-2 isoform X2 [Nasonia vitripennis]
XP_053606207.1	1565	msaprobs_alignment_4742434	2.1e-245	395	1394 chitin synthase chs-2 isoform X4 [Plodia interpunctella]
XP_049822587.1	1557	msaprobs_alignment_4742434	2.3e-245	398	1373 chitin synthase chs-2 [Aethina tumida]
XP_043593509.1	1571	msaprobs_alignment_4742434	2.6e-245	410	1420 chitin synthase chs-2 isoform X3 [Bombus pyrosoma]
XP_050471023.1	1565	msaprobs_alignment_4742434	2.7e-245	404	1411 chitin synthase chs-2 isoform X4 [Bombus huntii]
XP_053606198.1	1565	msaprobs_alignment_4742434	2.7e-245	395	1394 chitin synthase chs-2 isoform X3 [Plodia interpunctella]
XP_044580779.1	1550	msaprobs_alignment_4742434	3.6e-245	400	1422 chitin synthase chs-2 isoform X2 [Cotesia glomerata]
XP_008556647.1	1563	msaprobs_alignment_4742434	3.6e-245	402	1405 chitin synthase chs-2 isoform X2 [Microplitis demolitor]
XP_048265945.1	1565	msaprobs_alignment_4742434	3.7e-245	404	1411 chitin synthase chs-2 isoform X2 [Bombus terrestris]
XP_050579359.1	1565	msaprobs_alignment_4742434	3.7e-245	404	1411 chitin synthase chs-2 isoform X2 [Bombus affinis]
XP_044020427.1	1590	msaprobs_alignment_4742434	5.4e-245	419	1446 chitin synthase chs-2 isoform X2 [Aphidius gifuensis]
XP_049868786.1	1563	msaprobs_alignment_4742434	5.5e-245	395	1392 chitin synthase chs-2 isoform X3 [Pectinophora gossypiella]
XP_049868768.1	1565	msaprobs_alignment_4742434	5.5e-245	395	1392 chitin synthase chs-2 isoform X1 [Pectinophora gossypiella]
XP_021183982.1	1565	msaprobs_alignment_4742434	5.8e-245	395	1394 chitin synthase chs-2 isoform X3 [Helicoverpa armigera]
XP_047041678.1	1565	msaprobs_alignment_4742434	5.8e-245	395	1394 chitin synthase chs-2 isoform X1 [Helicoverpa zea]
XP_021183980.1	1575	msaprobs_alignment_4742434	5.8e-245	405	1411 chitin synthase chs-2 isoform X1 [Helicoverpa armigera]
NP_001034491.1	1558	msaprobs_alignment_4742434	6.1e-245	396	1383 chitin synthase 1 [Tribolium castaneum]
XP_047987909.1	1565	msaprobs_alignment_4742434	9.1e-245	395	1399 chitin synthase chs-2 isoform X1 [Leguminivora glycinivorella]
XP_046403164.1	1644	msaprobs_alignment_4742434	1.5e-244	404	1470 chitin synthase chs-2 isoform X2 [Ischnura elegans]
XP_008194188.1	1558	msaprobs_alignment_4742434	1.6e-244	396	1368 PREDICTED: chitin synthase 1 isoform X1 [Tribolium castaneum]
