LOC124421635	XM_046957039.1	124421635	XP_046812995.1	7445	Vespa crabro
LOC122416108	XM_043428803.1	122416108	XP_043284738.1	32260	Venturia canescens
LOC122572528	XM_043737573.1	122572528	XP_043593508.1	396416	Bombus pyrosoma
LOC126864105	XM_050615060.1	126864105	XP_050471017.1	85661	Bombus huntii
LOC103577672	XM_008558424.2	103577672	XP_008556646.1		
LOC100647512	XM_012313422.3	100647512	XP_012168812.1	30195	Bombus terrestris
LOC126917034	XM_050723401.1	126917034	XP_050579358.1		
LOC123262595	XM_044724843.1	123262595	XP_044580778.1	32391	Cotesia glomerata
LOC114873901	XM_046288026.1	114873901	XP_046143982.1	1437190	Osmia bicornis bicornis
LOC126368695	XM_050012820.1	126368695	XP_049868777.1	13191	Pectinophora gossypiella
LOC100118280	XM_031933531.1	100118280	XP_031789391.1	7425	Nasonia vitripennis
LOC128672801	XM_053750232.1	128672801	XP_053606207.1		
LOC109602388	XM_049966630.1	109602388	XP_049822587.1	116153	Aethina tumida
LOC122860601	XM_044164492.1	122860601	XP_044020427.1	684658	Aphidius gifuensis
LOC110371881	XM_021328307.2	110371881	XP_021183982.1	29058	Helicoverpa armigera
LOC124645813	XM_047185722.1	124645813	XP_047041678.1	7113	Helicoverpa zea
Chs1	NM_001039402.1	641504	NP_001034491.1	7070	Tribolium castaneum
LOC125227607	XM_048131952.1	125227607	XP_047987909.1	1035111	Leguminivora glycinivorella
LOC124168854	XM_046547208.1	124168854	XP_046403164.1	197161	Ischnura elegans
LOC111352231	XM_022964624.1	111352231	XP_022820392.1	69820	Spodoptera litura
LOC123669482	XM_045603090.1	123669482	XP_045459046.1	113334	Melitaea cinxia
LOC106719987	XM_045679456.1	106719987	XP_045535412.1	76193	Papilio machaon
LOC107224127	XM_015664061.2	107224127	XP_015519547.2	441921	Neodiprion lecontei
LOC124183205	XM_046571380.1	124183205	XP_046427336.1	2872261	Neodiprion fabricii
LOC124219448	XM_046627014.1	124219448	XP_046482970.1	441929	Neodiprion pinetum
LOC124304290	XM_046762283.1	124304290	XP_046618239.1	2961670	Neodiprion virginianus
LOC126743151	XM_050450136.1	126743151	XP_050306093.1	7044	Anthonomus grandis grandis
LOC118273150	XM_050696833.1	118273150	XP_050552790.1	7108	Spodoptera frugiperda
LOC126781425	XM_050506394.1	126781425	XP_050362351.1	171585	Nymphalis io
LOC124411034	XM_046889866.1	124411034	XP_046745822.1	362088	Diprion similis
LOC125077432	XM_047689394.1	125077432	XP_047545350.1	42275	Vanessa atalanta
LOC124530791	XM_047105083.1	124530791	XP_046961039.1	171605	Vanessa cardui
LOC100884166	XM_021351080.2	100884166	XP_021206755.2	7091	Bombyx mori
LOC105380296	XM_038120885.2	105380296	XP_037976813.1	51655	Plutella xylostella
LOC113493499	XM_026871505.1	113493499	XP_026727306.1	7111	Trichoplusia ni
LOC119832062	XM_038355671.1	119832062	XP_038211599.1	33412	Zerene cesonia
LOC126271949	XM_049974379.1	126271949	XP_049830336.1	7010	Schistocerca gregaria
LOC126190966	XM_049931629.1	126190966	XP_049787586.1	274614	Schistocerca cancellata
LOC124616686	XM_047145019.1	124616686	XP_047000975.1	7009	Schistocerca americana
LOC124799250	XM_047262796.1	124799250	XP_047118752.1	274613	Schistocerca piceifrons
LOC126262294	XM_049958822.1	126262294	XP_049814779.1	7011	Schistocerca nitens
LOC126483845	XM_050107057.1	126483845	XP_049963014.1	2023354	Schistocerca serialis cubense
LOC126968886	XM_050814020.1	126968886	XP_050669977.1		
LOC115454119	XM_037441746.1	115454119	XP_037297643.1	7130	Manduca sexta
LOC123705773	XM_045654778.1	123705773	XP_045510734.1	72248	Colias croceus
LOC111046048	XM_039423630.1	111046048	XP_039279564.1	108931	Nilaparvata lugens
LOC123305798	XM_044887631.1	123305798	XP_044743566.1	189513	Chrysoperla carnea
LOC121731107	XM_042120460.1	121731107	XP_041976394.1	91739	Aricia agestis
LOC123677508	XM_045614069.1	123677508	XP_045470025.1	115357	Harmonia axyridis
LOC123312605	XM_044897123.1	123312605	XP_044753058.1	41139	Coccinella septempunctata
LOC116765217	XM_032654633.1	116765217	XP_032510524.1	13037	Danaus plexippus plexippus
LOC116928982	XM_032936127.2	116928982	XP_032792018.1	35525	Daphnia magna
LOC112044902	XM_024080906.2	112044902	XP_023936674.1		
LOC124337884	XM_046791901.1	124337884	XP_046647857.1	35523	Daphnia pulicaria
LOC124192393	XM_046585635.1	124192393	XP_046441591.1	6669	Daphnia pulex
LOC114327176	XM_028275710.2	114327176	XP_028131511.1	50389	Diabrotica virgifera virgifera
LOC125056963	XM_047660344.1	125056963	XP_047516300.1	78633	Pieris napi
LOC123864234	XM_045904528.1	123864234	XP_045760484.1	191418	Maniola jurtina
LOC117986087	XM_034972919.1	117986087	XP_034828810.1	2795564	Maniola hyperantus
LOC120636993	XM_039908572.1	120636993	XP_039764506.1	116150	Pararge aegeria
LOC123712598	XM_045665785.1	123712598	XP_045521741.1	7116	Pieris brassicae
LOC110999648	XM_022268815.2	110999648	XP_022124507.1	64459	Pieris rapae
LOC725284	XM_016911959.2	725284	XP_016767448.1	7460	Apis mellifera
LOC124364979	XM_046820841.1	124364979	XP_046676797.1	197043	Homalodisca vitripennis
LOC118403483	XM_035802206.1	118403483	XP_035658099.1	7739	Branchiostoma floridae
LOC119387157	XM_037654464.2	119387157	XP_037510392.1	34632	Rhipicephalus sanguineus
LOC119159440	XM_037412197.1	119159440	XP_037268094.1	6941	Rhipicephalus microplus
LOC114128580	XM_027993125.2	114128580	XP_027848926.2	80765	Aphis gossypii
LOC113553811	XM_026957352.1	113553811	XP_026813153.1	43146	Rhopalosiphum maidis
LOC119387159	XM_037654466.2	119387159	XP_037510394.1	34632	Rhipicephalus sanguineus
LOC100162079	XM_003247469.4	100162079	XP_003247517.1	7029	Acyrthosiphon pisum
LOC119442526	XM_037707435.2	119442526	XP_037563363.1	543639	Dermacentor silvarum
LOC123517153	XM_045277115.1	123517153	XP_045133050.1	210409	Portunus trituberculatus
LOC124304714	XM_046763281.1	124304714	XP_046619237.1	2961670	Neodiprion virginianus
LOC124182379	XM_046569559.1	124182379	XP_046425515.1	2872261	Neodiprion fabricii
LOC124218759	XM_046625551.1	124218759	XP_046481507.1	441929	Neodiprion pinetum
LOC107222360	XM_015661694.2	107222360	XP_015517180.1	441921	Neodiprion lecontei
LOC124304713	XM_046763279.1	124304713	XP_046619235.1	2961670	Neodiprion virginianus
LOC124182378	XM_046569558.1	124182378	XP_046425514.1	2872261	Neodiprion fabricii
LOC124411940	XM_046891495.1	124411940	XP_046747451.1	362088	Diprion similis
LOC107222361	XM_015661696.2	107222361	XP_015517182.1	441921	Neodiprion lecontei
LOC124218758	XM_046625550.1	124218758	XP_046481506.1	441929	Neodiprion pinetum
LOC124411941	XM_046891497.1	124411941	XP_046747453.1	362088	Diprion similis
LOC126999678	XM_050862401.1	126999678	XP_050718358.1		
LOC123760298	XM_045745864.1	123760298	XP_045601820.1	6728	Procambarus clarkii
LOC121132328	XM_040727714.1	121132328	XP_040583648.1	72036	Lepeophtheirus salmonis
LOC125028586	XM_047618038.1	125028586	XP_047473994.1	139456	Penaeus chinensis
LOC112044866	XM_024080850.2	112044866	XP_023936618.2		
LOC119573948	XM_037921048.1	119573948	XP_037776976.1	6687	Penaeus monodon
LOC116936397	XM_045177161.1	116936397	XP_045033096.1	35525	Daphnia magna
LOC123869296	XM_045912168.1	123869296	XP_045768124.1	191418	Maniola jurtina
LOC124208090	XM_046605803.1	124208090	XP_046461759.1	6669	Daphnia pulex
LOC128686460	XM_053773394.1	128686460	XP_053629369.1		
LOC124312796	XM_046777260.1	124312796	XP_046633216.1	35523	Daphnia pulicaria
LOC124343572	XM_046796931.1	124343572	XP_046652887.1	35523	Daphnia pulicaria
LOC120637332	XM_039909127.1	120637332	XP_039765061.1	116150	Pararge aegeria
LOC110371908	XM_021328353.2	110371908	XP_021184028.2	29058	Helicoverpa armigera
LOC125077433	XM_047689395.1	125077433	XP_047545351.1	42275	Vanessa atalanta
LOC124646298	XM_047186417.1	124646298	XP_047042373.1	7113	Helicoverpa zea
LOC126968888	XM_050814022.1	126968888	XP_050669979.1		
LOC126781426	XM_050506397.1	126781426	XP_050362354.1	171585	Nymphalis io
LOC110999658	XM_022268829.2	110999658	XP_022124521.2	64459	Pieris rapae
LOC123711644	XM_045664298.1	123711644	XP_045520254.1	7116	Pieris brassicae
LOC117986112	XM_034972938.1	117986112	XP_034828829.1	2795564	Maniola hyperantus
LOC124169315	XM_046547898.1	124169315	XP_046403854.1	197161	Ischnura elegans
LOC125226865	XM_048131017.1	125226865	XP_047986974.1	1035111	Leguminivora glycinivorella
LOC126368715	XM_050012850.1	126368715	XP_049868807.1	13191	Pectinophora gossypiella
LOC106720002	XM_014514514.2	106720002	XP_014370000.2	76193	Papilio machaon
LOC124530806	XM_047105113.1	124530806	XP_046961069.1	171605	Vanessa cardui
LOC116779467	XM_032673759.1	116779467	XP_032529650.1	13037	Danaus plexippus plexippus
LOC128672818	XM_053750243.1	128672818	XP_053606218.1		
LOC125056722	XM_047659996.1	125056722	XP_047515952.1	78633	Pieris napi
LOC119833013	XM_038356920.1	119833013	XP_038212848.1	33412	Zerene cesonia
LOC115445069	XM_037441747.1	115445069	XP_037297644.1	7130	Manduca sexta
LOC123669479	XM_045603084.1	123669479	XP_045459040.1	113334	Melitaea cinxia
LOC123705808	XM_045654836.1	123705808	XP_045510792.1	72248	Colias croceus
LOC121731121	XM_042120471.1	121731121	XP_041976405.1	91739	Aricia agestis
LOC101744621	XM_038010652.1	101744621	XP_037866580.1	7091	Bombyx mori
LOC113493500	XM_026871506.1	113493500	XP_026727307.1	7111	Trichoplusia ni
LOC111352764	XM_022965416.1	111352764	XP_022821184.1	69820	Spodoptera litura
LOC126272657	XM_049975667.1	126272657	XP_049831624.1	7010	Schistocerca gregaria
LOC118273105	XM_050696839.1	118273105	XP_050552796.1	7108	Spodoptera frugiperda
LOC126190947	XM_049931591.1	126190947	XP_049787548.1	274614	Schistocerca cancellata
LOC124615848	XM_047144001.1	124615848	XP_046999957.1	7009	Schistocerca americana
LOC124799209	XM_047262745.1	124799209	XP_047118701.1	274613	Schistocerca piceifrons
LOC126485065	XM_050108667.1	126485065	XP_049964624.1	2023354	Schistocerca serialis cubense
LOC126262688	XM_049959463.1	126262688	XP_049815420.1	7011	Schistocerca nitens
LOC124169720	XM_046548408.1	124169720	XP_046404364.1	197161	Ischnura elegans
LOC105394984	XM_038114800.2	105394984	XP_037970728.2	51655	Plutella xylostella
LOC100118136	XM_008216900.4	100118136	XP_008215122.2	7425	Nasonia vitripennis
LOC114871760	XM_029178082.2	114871760	XP_029033915.2	1437190	Osmia bicornis bicornis
LOC105199598	XM_039456370.1	105199598	XP_039312304.1	13686	Solenopsis invicta
Chs2	NM_001039403.1	641505	NP_001034492.1	7070	Tribolium castaneum
LOC126919655	XM_050729137.1	126919655	XP_050585094.1		
LOC121387679	XM_041518871.1	121387679	XP_041374805.1	1735272	Gigantopelta aegis
LOC105836116	XM_012679938.3	105836116	XP_012535392.1	307658	Monomorium pharaonis
LOC105279720	XM_011339671.3	105279720	XP_011337973.1	2015173	Ooceraea biroi
LOC122860847	XM_044164860.1	122860847	XP_044020795.1	684658	Aphidius gifuensis
LOC114334348	XM_050646885.1	114334348	XP_050502842.1	50389	Diabrotica virgifera virgifera
LOC126869719	XM_050626603.1	126869719	XP_050482560.1	85661	Bombus huntii
LOC124878713	XM_047382805.1	124878713	XP_047238761.1	208333	Girardinichthys multiradiatus
LOC109597638	XM_049968211.1	109597638	XP_049824168.1	116153	Aethina tumida
LOC122566151	XM_043722985.1	122566151	XP_043578920.1	396416	Bombus pyrosoma
AgaP_AGAP001205	XM_321951.2	1281963	XP_321951.2	7165	Anopheles gambiae str. PEST
LOC120896104	XM_040299962.1	120896104	XP_040155896.1	7173	Anopheles arabiensis
LOC120951970	XM_040371002.2	120951970	XP_040226936.2	1518534	Anopheles coluzzii
LOC126856507	XM_050605054.1	126856507	XP_050461011.1	1086592	Cataglyphis hispanica
LOC117183057	XM_033376212.1	117183057	XP_033232103.1	2817044	Belonocnema kinseyi
LOC117318087	XM_033873088.1	117318087	XP_033728979.1	6579	Pecten maximus
LOC125760704	XM_049421087.1	125760704	XP_049277044.1	62324	Anopheles funestus
LOC128706992	XM_053801937.1	128706992	XP_053657912.1		
LOC126556680	XM_050212098.1	126556680	XP_050068055.1	1496333	Anopheles maculipalpis
LOC121589057	XM_041907627.1	121589057	XP_041763561.1	30066	Anopheles merus
LOC126818184	XM_050545442.1	126818184	XP_050401399.1	6465	Patella vulgata
LOC112554551	XM_025222360.1	112554551	XP_025078145.1	400727	Pomacea canaliculata
LOC123273041	XM_044740198.1	123273041	XP_044596133.1	32391	Cotesia glomerata
LOC126746200	XM_050454352.1	126746200	XP_050310309.1	7044	Anthonomus grandis grandis
LOC118505357	XM_036041033.1	118505357	XP_035896926.1	30069	Anopheles stephensi
LOC128273874	XM_053011935.1	128273874	XP_052867895.1		
LOC125952758	XM_049682446.1	125952758	XP_049538403.1	43151	Anopheles darlingi
LOC5566760	XM_001651113.2	5566760	XP_001651163.1	7159	Aedes aegypti
LOC128299514	XM_053035504.1	128299514	XP_052891464.1		
LOC117317766	XM_033872693.1	117317766	XP_033728584.1	6579	Pecten maximus
LOC120421435	XM_039584643.2	120421435	XP_039440577.1	7175	Culex pipiens pallens
LOC126571922	XM_050230820.1	126571922	XP_050086777.1	42839	Anopheles aquasalis
LOC128721556	XM_053815318.1	128721556	XP_053671293.1		
LOC6047547	XM_038263041.1	6047547	XP_038118969.1	7176	Culex quinquefasciatus
LOC103571650	XM_053738292.1	103571650	XP_053594267.1		
LOC119649777	XM_038052079.1	119649777	XP_037908007.1	343691	Hermetia illucens
LOC122415825	XM_043428330.1	122415825	XP_043284265.1	32260	Venturia canescens
LOC121387284	XM_041518306.1	121387284	XP_041374240.1	1735272	Gigantopelta aegis
LOC105343572	XM_034445400.1	105343572	XP_034301291.1	29159	Crassostrea gigas
LOC128191807	XM_052864112.1	128191807	XP_052720072.1		
LOC123539313	XM_053530492.1	123539313	XP_053386467.1		
LOC117322317	XM_033877171.1	117322317	XP_033733062.1	6579	Pecten maximus
LOC127847096	XM_052378704.1	127847096	XP_052234664.1		
LOC128156104	XM_052818110.1	128156104	XP_052674070.1		
LOC105343992	XM_020073600.2	105343992	XP_019929159.2	29159	Crassostrea gigas
LOC111125342	XM_022469048.1	111125342	XP_022324756.1	6565	Crassostrea virginica
LOC128241407	XM_052958322.1	128241407	XP_052814282.1		
LOC111125208	XM_022468759.1	111125208	XP_022324467.1	6565	Crassostrea virginica
LOC112572606	XM_025252359.1	112572606	XP_025108144.1	400727	Pomacea canaliculata
LOC123539517	XM_045324172.2	123539517	XP_045180107.2		
LOC127849235	XM_052381955.1	127849235	XP_052237915.1		
LOC128550657	XM_053530119.1	128550657	XP_053386094.1		
LOC127849244	XM_052381963.1	127849244	XP_052237923.1		
LOC123560719	XM_053553120.1	123560719	XP_053409095.1		
LOC123566717	XM_053549618.1	123566717	XP_053405593.1		
LOC26535990	XM_039374854.2	26535990	XP_039230788.1	7245	Drosophila yakuba
LOC122615987	XM_043791195.1	122615987	XP_043647130.1	7243	Drosophila teissieri
LOC128240990	XM_052957977.1	128240990	XP_052813937.1		
Dmel_CG7464	NM_001144525.2	40442	NP_001137997.2	7227	Drosophila melanogaster
LOC127834549	XM_052360532.1	127834549	XP_052216492.1		
LOC123565361	XM_045359227.2	123565361	XP_045215162.2		
LOC105317562	XM_034444650.1	105317562	XP_034300541.1	29159	Crassostrea gigas
LOC100651910	XM_020865435.2	100651910	XP_020721094.2	30195	Bombus terrestris
LOC115220481	XM_029790613.2	115220481	XP_029646473.1	2607531	Octopus sinensis
LOC127847139	XM_052378812.1	127847139	XP_052234772.1		
LOC6616529	XM_032718961.1	6616529	XP_032574852.1	7238	Drosophila sechellia
LOC117141352	XM_033304757.1	117141352	XP_033160648.1	7226	Drosophila mauritiana
LOC127879890	XM_052426972.1	127879890	XP_052282932.1		
LOC127876825	XM_052422303.1	127876825	XP_052278263.1		
LOC6739087	XM_016171921.3	6739087	XP_016032928.2	7240	Drosophila simulans
LOC119077579	XM_037184789.1	119077579	XP_037040684.1	38358	Bradysia coprophila
LOC127877503	XM_052423445.1	127877503	XP_052279405.1		
LOC4812360	XM_001352845.4	4812360	XP_001352881.4	7237	Drosophila pseudoobscura
LOC127882197	XM_052430712.1	127882197	XP_052286672.1		
LOC128173423	XM_052839098.1	128173423	XP_052695058.1		
LOC128173400	XM_052839088.1	128173400	XP_052695048.1		
LOC111109754	XM_022445986.1	111109754	XP_022301694.1	6565	Crassostrea virginica
LOC120448641	XM_039630767.2	120448641	XP_039486701.1	129105	Drosophila santomea
LOC108150988	XM_017279337.2	108150988	XP_017134826.1	7229	Drosophila miranda
LOC117788654	XM_034627485.1	117788654	XP_034483376.1	198719	Drosophila innubila
LOC112557684	XM_025227679.1	112557684	XP_025083464.1	400727	Pomacea canaliculata
LOC117894305	XM_034801272.1	117894305	XP_034657163.1	7241	Drosophila subobscura
LOC105317566	XM_034444774.1	105317566	XP_034300665.1	29159	Crassostrea gigas
LOC106873739	XM_052973463.1	106873739	XP_052829423.1	37653	Octopus bimaculoides
LOC121387874	XM_041519106.1	121387874	XP_041375040.1	1735272	Gigantopelta aegis
LOC128227568	XM_052938221.1	128227568	XP_052794181.1		
LOC128227643	XM_052938370.1	128227643	XP_052794330.1		
LOC126832359	XM_050563104.1	126832359	XP_050419061.1	6465	Patella vulgata
LOC108030902	XM_017104080.3	108030902	XP_016959569.1		
LOC126822652	XM_050551632.1	126822652	XP_050407589.1	6465	Patella vulgata
LOC111100586	XM_022432631.1	111100586	XP_022288339.1	6565	Crassostrea virginica
LOC119554438	XM_037865348.1	119554438	XP_037721276.1	1486046	Drosophila subpulchrella
LOC128259652	XM_052992173.1	128259652	XP_052848133.1		
LOC111687139	XM_046953320.1	111687139	XP_046809276.1	7375	Lucilia cuprina
LOC6645497	XM_002068015.4	6645497	XP_002068051.3	7260	Drosophila willistoni
LOC6493805	XM_001958437.4	6493805	XP_001958473.1	7217	Drosophila ananassae
LOC126762122	XM_050478648.1	126762122	XP_050334605.1	98809	Bactrocera neohumeralis
LOC105224261	XM_011202285.4	105224261	XP_011200587.2	27457	Bactrocera dorsalis
LOC108007770	XM_017071527.2	108007770	XP_016927016.2	28584	Drosophila suzukii
LOC120778564	XM_040110428.1	120778564	XP_039966362.1	59916	Bactrocera tryoni
LOC128191809	XM_052864116.1	128191809	XP_052720076.1		
LOC111109745	XM_022445972.1	111109745	XP_022301680.1	6565	Crassostrea virginica
LOC123560715	XM_053516923.1	123560715	XP_053372898.1		
LOC128240254	XM_052956795.1	128240254	XP_052812755.1		
LOC121387734	XM_041518931.1	121387734	XP_041374865.1	1735272	Gigantopelta aegis
LOC117571380	XM_052003823.1	117571380	XP_051859783.1	7291	Drosophila albomicans
LOC128233850	XM_052947707.1	128233850	XP_052803667.1		
LOC128178910	XM_052846331.1	128178910	XP_052702291.1		
LOC105324613	XM_011423733.3	105324613	XP_011422035.2	29159	Crassostrea gigas
LOC126818046	XM_050545223.1	126818046	XP_050401180.1	6465	Patella vulgata
LOC105343573	XM_034445405.1	105343573	XP_034301296.1	29159	Crassostrea gigas
Has2	XM_027431680.2	100751055	XP_027287481.1	10029	Cricetulus griseus
Has2	NM_008216.3	15117	NP_032242.3	10090	Mus musculus
Has2	XM_006982381.2	102920842	XP_006982443.1	10042	Peromyscus maniculatus bairdii
Has2	XM_021183791.1	110310674	XP_021039450.1	10089	Mus caroli
Has2	XM_028871903.2	114694830	XP_028727736.1	10041	Peromyscus leucopus
Has2	XM_031359063.1	116082212	XP_031214923.1	35658	Mastomys coucha
Has2	XM_034517236.1	117719124	XP_034373127.1	61156	Arvicanthis niloticus
Has2	XM_005354601.2	101989564	XP_005354658.1	79684	Microtus ochrogaster
Has2	XM_036208671.1	118597263	XP_036064564.1	38674	Onychomys torridus
Has2	XM_038343606.1	119823539	XP_038199534.1	1047088	Arvicola amphibius
Has2	NM_013153.2	25694	NP_037285.1	10116	Rattus norvegicus
LOC117334745	XM_033894538.1	117334745	XP_033750429.1	6579	Pecten maximus
Has2	XM_021216584.2	110334723	XP_021072243.1	10093	Mus pahari
Has2	XM_032890846.1	116890097	XP_032746737.1	10117	Rattus rattus
Has2	XM_052161125.1	127667798	XP_052017085.1		
Has2	XM_005316195.3	101967233	XP_005316252.1	43179	Ictidomys tridecemlineatus
Has2	XM_004661363.2	101604952	XP_004661420.1	51337	Jaculus jaculus
GCK72_007820	XM_053726470.1	9817558	XP_053590664.1		
HAS2	XM_010990997.2	105098322	XP_010989299.1	9838	Camelus dromedarius
LOC102518631	XM_032467712.1	102518631	XP_032323603.1	419612	Camelus ferus
HAS2	XM_004000089.5	101099432	XP_004000138.1	9685	Felis catus
HAS2	XM_007075592.2	102950235	XP_007075654.1	9694	Panthera tigris
HAS2	XM_019808628.2	100471054	XP_019664187.1	9646	Ailuropoda melanoleuca
HAS2	XM_030304286.1	115506324	XP_030160146.1	61383	Lynx canadensis
HAS2	XM_038429645.1	482032	XP_038285573.1	9612	Canis lupus familiaris
HAS2	XM_041768458.1	121498488	XP_041624392.1	494514	Vulpes lagopus
HAS2	XM_042923792.1	122210867	XP_042779726.1	9689	Panthera leo
HAS2	XM_043601680.1	122495764	XP_043457615.1	37029	Prionailurus bengalensis
LOC125156040	XM_047841673.1	125156040	XP_047697629.1	61388	Prionailurus viverrinus
HAS2	XM_049092636.1	112662267	XP_048948593.1	9612	Canis lupus dingo
HAS2	XM_049632945.1	125924438	XP_049488902.1	29064	Panthera uncia
LOC124988349	XM_047557768.1	124988349	XP_047413724.1	30640	Neosciurus carolinensis
LOC102406104	XM_025265444.3	102406104	XP_025121229.1	89462	Bubalus bubalis
HAS2	XM_032316471.1	116575210	XP_032172362.1	36723	Mustela erminea
HAS2	XM_044245023.1	122904333	XP_044100958.1	452646	Neogale vison
HAS2	XM_046013835.1	123947533	XP_045869791.1	9662	Meles meles
LOC125099009	XM_047728348.1	125099009	XP_047584304.1	9657	Lutra lutra
HAS2	XM_045453792.1	123585526	XP_045309748.1	46844	Leopardus geoffroyi
HAS2	XM_027582135.1	113916189	XP_027437936.1	9704	Zalophus californianus
HAS2	NM_005328.3	3037	NP_005319.1	9606	Homo sapiens
HAS2	XM_001098841.4	703353	XP_001098841.1	9544	Macaca mulatta
HAS2	XM_002759268.5	100398661	XP_002759314.1	9483	Callithrix jacchus
HAS2	XM_003256164.4	100603930	XP_003256212.1	61853	Nomascus leucogenys
HAS2	XM_003820492.5	100988254	XP_003820540.2	9597	Pan paniscus
HAS2	XM_005564005.3	102131327	XP_005564062.1	9541	Macaca fascicularis
HAS2	XM_010381518.2	104676637	XP_010379820.1	61622	Rhinopithecus roxellana
HAS2	XM_023223072.1	111549871	XP_023078840.1	591936	Piliocolobus tephrosceles
HAS2	XM_024251434.1	100443159	XP_024107202.1	9601	Pongo abelii
HAS2	XM_024345267.1	472850	XP_024201035.1	9598	Pan troglodytes
HAS2	XM_025394490.1	112630289	XP_025250275.1	9565	Theropithecus gelada
