XP_012138665.1	1437	msaprobs_alignment_4742434	5e-266	10	557	401	1076	397	1078	PREDICTED: uncharacterized protein LOC100880935 isoform X8 [Megachile rotundata]
XP_012138665.1	1437	msaprobs_alignment_4742434	5e-266	469	645	1077	1403	1075	1409	PREDICTED: uncharacterized protein LOC100880935 isoform X8 [Megachile rotundata]
XP_033334454.1	1665	msaprobs_alignment_4742434	2.3e-265	10	557	400	1077	395	1079	chitin synthase chs-2 isoform X1 [Megalopta genalis]
XP_033334454.1	1665	msaprobs_alignment_4742434	2.3e-265	469	640	1078	1506	1077	1592	chitin synthase chs-2 isoform X1 [Megalopta genalis]
XP_033334456.1	1665	msaprobs_alignment_4742434	2.3e-265	10	557	400	1077	395	1079	chitin synthase chs-2 isoform X1 [Megalopta genalis]
XP_033334456.1	1665	msaprobs_alignment_4742434	2.3e-265	469	640	1078	1506	1077	1592	chitin synthase chs-2 isoform X1 [Megalopta genalis]
XP_033334455.1	1665	msaprobs_alignment_4742434	2.7e-264	10	557	400	1077	60	1079	chitin synthase chs-2 isoform X2 [Megalopta genalis]
XP_033334455.1	1665	msaprobs_alignment_4742434	2.7e-264	469	640	1078	1515	1077	1595	chitin synthase chs-2 isoform X2 [Megalopta genalis]
XP_017874739.1	1600	msaprobs_alignment_4742434	1.3e-258	10	640	403	1384	399	1436	PREDICTED: uncharacterized protein LOC108621755 isoform X1 [Drosophila arizonae]
XP_017958626.1	1600	msaprobs_alignment_4742434	1.4e-258	10	640	403	1384	398	1436	chitin synthase chs-2 isoform X1 [Drosophila navojoa]
XP_017958634.1	1600	msaprobs_alignment_4742434	1.4e-258	10	640	403	1384	398	1436	chitin synthase chs-2 isoform X1 [Drosophila navojoa]
XP_017958642.1	1600	msaprobs_alignment_4742434	1.4e-258	10	640	403	1384	398	1436	chitin synthase chs-2 isoform X1 [Drosophila navojoa]
XP_034131257.1	1619	msaprobs_alignment_4742434	3.1e-258	10	640	418	1400	414	1453	chitin synthase chs-2 isoform X1 [Drosophila guanche]
XP_034131259.1	1619	msaprobs_alignment_4742434	3.1e-258	10	640	418	1400	414	1453	chitin synthase chs-2 isoform X1 [Drosophila guanche]
XP_017958651.1	1600	msaprobs_alignment_4742434	1.7e-257	10	640	403	1385	399	1436	chitin synthase chs-2 isoform X2 [Drosophila navojoa]
XP_017874748.1	1600	msaprobs_alignment_4742434	1.8e-257	10	640	403	1385	299	1436	PREDICTED: uncharacterized protein LOC108621755 isoform X2 [Drosophila arizonae]
XP_034131260.1	1619	msaprobs_alignment_4742434	1.1e-255	10	640	418	1418	49	1512	chitin synthase chs-2 isoform X2 [Drosophila guanche]
XP_037890631.1	1462	msaprobs_alignment_4742434	7.3e-255	10	640	399	1379	178	1431	chitin synthase chs-2 isoform X1 [Glossina fuscipes]
XP_037890632.1	1462	msaprobs_alignment_4742434	1.1e-253	10	640	399	1384	395	1442	chitin synthase chs-2 isoform X2 [Glossina fuscipes]
XP_013105690.1	1592	msaprobs_alignment_4742434	1.7e-253	10	640	399	1383	394	1457	PREDICTED: uncharacterized protein LOC106085815 isoform X1 [Stomoxys calcitrans]
XP_031626224.1	1593	msaprobs_alignment_4742434	4.4e-253	10	640	403	1381	401	1497	chitin synthase chs-2 isoform X1 [Contarinia nasturtii]
XP_031626226.1	1593	msaprobs_alignment_4742434	8.3e-253	10	640	403	1380	289	1496	chitin synthase chs-2 isoform X2 [Contarinia nasturtii]
XP_005188709.1	1592	msaprobs_alignment_4742434	1e-252	10	640	399	1399	396	1439	PREDICTED: uncharacterized protein LOC101895796 isoform X1 [Musca domestica]
XP_018799351.1	1592	msaprobs_alignment_4742434	6.7e-252	10	640	400	1373	396	1430	PREDICTED: uncharacterized protein LOC108975368 isoform X1 [Bactrocera latifrons]
XP_036335472.1	1592	msaprobs_alignment_4742434	9.4e-252	10	640	400	1373	396	1432	chitin synthase chs-2 isoform X2 [Rhagoletis pomonella]
XP_017475343.1	1592	msaprobs_alignment_4742434	9.9e-252	10	640	400	1373	397	1432	PREDICTED: uncharacterized protein LOC108365722 isoform X3 [Rhagoletis zephyria]
XP_036335463.1	1517	msaprobs_alignment_4742434	1e-251	10	640	325	1298	219	1359	chitin synthase chs-2 isoform X1 [Rhagoletis pomonella]
XP_017475341.1	1517	msaprobs_alignment_4742434	1e-251	10	640	325	1298	321	1356	PREDICTED: uncharacterized protein LOC108365722 isoform X1 [Rhagoletis zephyria]
XP_036229316.1	1592	msaprobs_alignment_4742434	1.1e-251	10	640	400	1381	396	1494	chitin synthase chs-2 isoform X1 [Bactrocera oleae]
XP_036229317.1	1592	msaprobs_alignment_4742434	1.1e-251	10	640	400	1381	396	1494	chitin synthase chs-2 isoform X1 [Bactrocera oleae]
XP_036229318.1	1592	msaprobs_alignment_4742434	1.1e-251	10	640	400	1381	396	1494	chitin synthase chs-2 isoform X1 [Bactrocera oleae]
XP_036229319.1	1592	msaprobs_alignment_4742434	1.1e-251	10	640	400	1381	396	1494	chitin synthase chs-2 isoform X1 [Bactrocera oleae]
XP_036229321.1	1592	msaprobs_alignment_4742434	1.1e-251	10	640	400	1381	396	1494	chitin synthase chs-2 isoform X1 [Bactrocera oleae]
XP_005188710.1	1592	msaprobs_alignment_4742434	1.5e-251	10	640	399	1407	396	1483	PREDICTED: uncharacterized protein LOC101895796 isoform X2 [Musca domestica]
XP_011184003.1	1592	msaprobs_alignment_4742434	2.2e-251	10	640	400	1381	398	1494	chitin synthase chs-2 isoform X1 [Zeugodacus cucurbitae]
XP_011184004.1	1592	msaprobs_alignment_4742434	2.2e-251	10	640	400	1381	398	1494	chitin synthase chs-2 isoform X1 [Zeugodacus cucurbitae]
XP_012157009.1	1593	msaprobs_alignment_4742434	2.8e-251	10	640	400	1373	397	1431	uncharacterized protein LOC101453548 isoform X2 [Ceratitis capitata]
XP_019534585.1	1576	msaprobs_alignment_4742434	4e-251	10	640	398	1398	394	1489	chitin synthase chs-2 isoform X4 [Aedes albopictus]
XP_019534583.3	1616	msaprobs_alignment_4742434	4.3e-251	10	640	438	1438	434	1529	chitin synthase chs-2 isoform X2 [Aedes albopictus]
XP_029734433.1	1576	msaprobs_alignment_4742434	7.1e-251	10	640	398	1393	394	1488	chitin synthase chs-2 isoform X3 [Aedes albopictus]
XP_029734438.1	1576	msaprobs_alignment_4742434	7.1e-251	10	640	398	1393	394	1488	chitin synthase chs-2 isoform X3 [Aedes albopictus]
XP_019534584.3	1616	msaprobs_alignment_4742434	7.6e-251	10	640	438	1433	432	1528	chitin synthase chs-2 isoform X1 [Aedes albopictus]
XP_018799352.1	1592	msaprobs_alignment_4742434	1.1e-250	10	640	400	1380	268	1489	PREDICTED: uncharacterized protein LOC108975368 isoform X2 [Bactrocera latifrons]
XP_036335482.1	1592	msaprobs_alignment_4742434	1.6e-250	10	640	400	1373	397	1428	chitin synthase chs-2 isoform X3 [Rhagoletis pomonella]
XP_012157005.1	1593	msaprobs_alignment_4742434	3.3e-250	10	640	400	1381	397	1494	uncharacterized protein LOC101453548 isoform X1 [Ceratitis capitata]
XP_012157017.1	1593	msaprobs_alignment_4742434	3.3e-250	10	640	400	1381	397	1494	uncharacterized protein LOC101453548 isoform X1 [Ceratitis capitata]
XP_013105691.1	1592	msaprobs_alignment_4742434	4.1e-250	10	640	399	1391	55	1493	PREDICTED: uncharacterized protein LOC106085815 isoform X2 [Stomoxys calcitrans]
XP_011184005.1	1592	msaprobs_alignment_4742434	4.1e-250	10	640	400	1378	395	1455	chitin synthase chs-2 isoform X2 [Zeugodacus cucurbitae]
XP_035825069.1	2243	msaprobs_alignment_4742434	4.6e-250	10	640	1033	2041	1025	2140	chitin synthase chs-2 [Aplysia californica]
XP_026468796.1	1622	msaprobs_alignment_4742434	8.3e-250	10	640	395	1448	391	1542	LOW QUALITY PROTEIN: chitin synthase chs-2-like [Ctenocephalides felis]
XP_036229322.1	1592	msaprobs_alignment_4742434	4.7e-249	10	640	400	1381	60	1495	chitin synthase chs-2 isoform X2 [Bactrocera oleae]
XP_029159594.1	1569	msaprobs_alignment_4742434	1.3e-248	10	640	406	1403	398	1475	chitin synthase chs-2 isoform X3 [Nylanderia fulva]
XP_018307118.1	1570	msaprobs_alignment_4742434	1.5e-248	10	640	406	1412	403	1490	PREDICTED: uncharacterized protein LOC108724914 isoform X1 [Trachymyrmex zeteki]
XP_018307119.1	1570	msaprobs_alignment_4742434	1.5e-248	10	640	406	1412	403	1490	PREDICTED: uncharacterized protein LOC108724914 isoform X1 [Trachymyrmex zeteki]
XP_018363704.1	1570	msaprobs_alignment_4742434	2.2e-248	10	640	406	1414	400	1491	PREDICTED: uncharacterized protein LOC108761593 isoform X1 [Trachymyrmex cornetzi]
XP_011267852.1	1568	msaprobs_alignment_4742434	2.9e-248	10	640	404	1421	353	1491	chitin synthase chs-2 isoform X1 [Camponotus floridanus]
XP_025271394.1	1568	msaprobs_alignment_4742434	2.9e-248	10	640	404	1421	353	1491	chitin synthase chs-2 isoform X1 [Camponotus floridanus]
XP_011053053.1	1568	msaprobs_alignment_4742434	4.1e-248	10	640	406	1423	400	1490	PREDICTED: uncharacterized protein LOC105145297 isoform X1 [Acromyrmex echinatior]
XP_028520916.1	1622	msaprobs_alignment_4742434	4.4e-248	10	640	403	1447	294	1503	chitin synthase chs-2 isoform X1 [Apis cerana]
XP_028520918.1	1622	msaprobs_alignment_4742434	4.4e-248	10	640	403	1447	294	1503	chitin synthase chs-2 isoform X1 [Apis cerana]
XP_028520919.1	1622	msaprobs_alignment_4742434	4.4e-248	10	640	403	1447	294	1503	chitin synthase chs-2 isoform X1 [Apis cerana]
XP_018343297.1	1568	msaprobs_alignment_4742434	5.3e-248	10	640	406	1412	400	1489	PREDICTED: uncharacterized protein LOC108749229 isoform X1 [Trachymyrmex septentrionalis]
XP_018343298.1	1568	msaprobs_alignment_4742434	5.3e-248	10	640	406	1412	400	1489	PREDICTED: uncharacterized protein LOC108749229 isoform X1 [Trachymyrmex septentrionalis]
XP_018307120.1	1570	msaprobs_alignment_4742434	5.5e-248	10	640	406	1424	165	1492	PREDICTED: uncharacterized protein LOC108724914 isoform X2 [Trachymyrmex zeteki]
XP_018363705.1	1570	msaprobs_alignment_4742434	8.2e-248	10	640	406	1424	401	1492	PREDICTED: uncharacterized protein LOC108761593 isoform X2 [Trachymyrmex cornetzi]
XP_011866711.1	1568	msaprobs_alignment_4742434	8.3e-248	10	640	406	1422	403	1490	PREDICTED: uncharacterized protein LOC105561386 isoform X1 [Vollenhovia emeryi]
XP_011866712.1	1568	msaprobs_alignment_4742434	8.3e-248	10	640	406	1422	403	1490	PREDICTED: uncharacterized protein LOC105561386 isoform X1 [Vollenhovia emeryi]
XP_011866713.1	1568	msaprobs_alignment_4742434	8.3e-248	10	640	406	1422	403	1490	PREDICTED: uncharacterized protein LOC105561386 isoform X1 [Vollenhovia emeryi]
XP_011267853.1	1568	msaprobs_alignment_4742434	8.7e-248	10	640	404	1421	399	1490	chitin synthase chs-2 isoform X2 [Camponotus floridanus]
XP_014471700.1	1549	msaprobs_alignment_4742434	1.3e-247	10	640	390	1407	386	1475	PREDICTED: uncharacterized protein LOC106742874 isoform X2 [Dinoponera quadriceps]
XP_018399384.1	1583	msaprobs_alignment_4742434	1.5e-247	10	640	405	1418	400	1504	PREDICTED: uncharacterized protein LOC108777085 [Cyphomyrmex costatus]
XP_011053054.1	1568	msaprobs_alignment_4742434	1.7e-247	10	640	406	1414	401	1489	PREDICTED: uncharacterized protein LOC105145297 isoform X2 [Acromyrmex echinatior]
XP_034946911.1	1563	msaprobs_alignment_4742434	2e-247	10	640	405	1391	376	1445	chitin synthase chs-2 isoform X1 [Chelonus insularis]
XP_018343299.1	1568	msaprobs_alignment_4742434	2.2e-247	10	640	406	1422	401	1490	PREDICTED: uncharacterized protein LOC108749229 isoform X2 [Trachymyrmex septentrionalis]
XP_031370714.1	1563	msaprobs_alignment_4742434	2.2e-247	10	640	403	1410	296	1445	chitin synthase chs-2 isoform X1 [Apis dorsata]
XP_031370715.1	1563	msaprobs_alignment_4742434	2.2e-247	10	640	403	1410	296	1445	chitin synthase chs-2 isoform X1 [Apis dorsata]
XP_028520920.1	1564	msaprobs_alignment_4742434	2.5e-247	10	640	403	1389	220	1445	chitin synthase chs-2 isoform X3 [Apis cerana]
XP_017475342.1	1236	msaprobs_alignment_4742434	2.8e-247	10	641	307	1202	303	1213	PREDICTED: uncharacterized protein LOC108365722 isoform X2 [Rhagoletis zephyria]
XP_036229323.1	1330	msaprobs_alignment_4742434	2.9e-247	10	641	400	1295	397	1306	chitin synthase chs-2 isoform X3 [Bactrocera oleae]
XP_011866714.1	1568	msaprobs_alignment_4742434	3.1e-247	10	640	406	1408	400	1487	PREDICTED: uncharacterized protein LOC105561386 isoform X2 [Vollenhovia emeryi]
XP_012138661.1	1560	msaprobs_alignment_4742434	3.5e-247	10	640	401	1390	393	1441	PREDICTED: uncharacterized protein LOC100880935 isoform X5 [Megachile rotundata]
XP_014471699.1	1549	msaprobs_alignment_4742434	4.3e-247	10	640	390	1395	385	1470	PREDICTED: uncharacterized protein LOC106742874 isoform X1 [Dinoponera quadriceps]
XP_012348316.1	1554	msaprobs_alignment_4742434	4.3e-247	10	640	394	1392	389	1436	chitin synthase chs-2 isoform X1 [Apis florea]
XP_012348318.1	1554	msaprobs_alignment_4742434	4.3e-247	10	640	394	1392	389	1436	chitin synthase chs-2 isoform X1 [Apis florea]
XP_031775440.1	1554	msaprobs_alignment_4742434	4.3e-247	10	640	394	1392	389	1436	chitin synthase chs-2 isoform X1 [Apis florea]
XP_011149624.1	1567	msaprobs_alignment_4742434	5.7e-247	10	640	406	1426	403	1496	chitin synthase chs-2 isoform X1 [Harpegnathos saltator]
XP_025156933.1	1567	msaprobs_alignment_4742434	5.7e-247	10	640	406	1426	403	1496	chitin synthase chs-2 isoform X1 [Harpegnathos saltator]
XP_015436529.1	1572	msaprobs_alignment_4742434	5.8e-247	10	640	400	1414	394	1500	PREDICTED: uncharacterized protein LOC107191901 [Dufourea novaeangliae]
XP_031370719.1	1561	msaprobs_alignment_4742434	6.4e-247	10	640	403	1408	371	1443	chitin synthase chs-2 isoform X3 [Apis dorsata]
XP_016906998.1	1562	msaprobs_alignment_4742434	7.3e-247	10	640	403	1387	62	1443	chitin synthase chs-2 isoform X4 [Apis cerana]
XP_011695300.1	1570	msaprobs_alignment_4742434	7.7e-247	10	640	406	1424	398	1492	PREDICTED: uncharacterized protein LOC105454411 [Wasmannia auropunctata]
XP_043525665.1	1560	msaprobs_alignment_4742434	8e-247	10	640	404	1406	399	1488	chitin synthase chs-2 isoform X1 [Frieseomelitta varia]
XP_043525692.1	1560	msaprobs_alignment_4742434	8e-247	10	640	404	1406	399	1488	chitin synthase chs-2 isoform X1 [Frieseomelitta varia]
XP_051174655.1	1563	msaprobs_alignment_4742434	9.5e-247	10	640	404	1403	398	1470	chitin synthase chs-2-like isoform X1 [Leptopilina boulardi]
XP_017763944.1	1639	msaprobs_alignment_4742434	1.1e-246	10	640	405	1485	282	1552	PREDICTED: uncharacterized protein LOC108553522 isoform X2 [Eufriesea mexicana]
XP_012348320.1	1552	msaprobs_alignment_4742434	1.3e-246	10	640	394	1404	389	1482	chitin synthase chs-2 isoform X3 [Apis florea]
XP_043252423.1	1560	msaprobs_alignment_4742434	1.6e-246	10	640	402	1403	395	1465	chitin synthase chs-2 [Colletes gigas]
XP_031829270.1	1565	msaprobs_alignment_4742434	1.8e-246	10	640	404	1416	400	1494	chitin synthase chs-2 isoform X4 [Nomia melanderi]
XP_031829267.1	1572	msaprobs_alignment_4742434	1.8e-246	10	640	411	1423	407	1501	chitin synthase chs-2 isoform X1 [Nomia melanderi]
XP_011149625.1	1567	msaprobs_alignment_4742434	2e-246	10	640	406	1426	402	1496	chitin synthase chs-2 isoform X2 [Harpegnathos saltator]
XP_015191641.1	1564	msaprobs_alignment_4742434	2.4e-246	10	640	403	1412	394	1493	PREDICTED: uncharacterized protein LOC107074595 isoform X4 [Polistes dominula]
XP_015191642.1	1564	msaprobs_alignment_4742434	2.4e-246	10	640	403	1412	394	1493	PREDICTED: uncharacterized protein LOC107074595 isoform X4 [Polistes dominula]
XP_015191640.1	1572	msaprobs_alignment_4742434	2.5e-246	10	640	411	1420	402	1501	PREDICTED: uncharacterized protein LOC107074595 isoform X3 [Polistes dominula]
XP_015191638.1	1573	msaprobs_alignment_4742434	2.5e-246	10	640	412	1418	408	1501	PREDICTED: uncharacterized protein LOC107074595 isoform X1 [Polistes dominula]
XP_051174656.1	1563	msaprobs_alignment_4742434	2.5e-246	10	640	404	1413	398	1491	chitin synthase chs-2-like isoform X2 [Leptopilina boulardi]
XP_018052916.1	1569	msaprobs_alignment_4742434	2.6e-246	10	640	406	1424	66	1492	PREDICTED: uncharacterized protein LOC108690240 [Atta colombica]
XP_012058612.1	1569	msaprobs_alignment_4742434	2.6e-246	10	640	406	1424	66	1492	PREDICTED: uncharacterized protein LOC105621766 [Atta cephalotes]
XP_043525674.1	1560	msaprobs_alignment_4742434	3.1e-246	10	640	404	1406	399	1488	chitin synthase chs-2 isoform X2 [Frieseomelitta varia]
XP_024224435.1	1565	msaprobs_alignment_4742434	3.8e-246	10	640	404	1392	401	1443	chitin synthase chs-2 isoform X2 [Bombus impatiens]
XP_033206758.1	1565	msaprobs_alignment_4742434	3.8e-246	10	640	404	1392	401	1443	chitin synthase chs-2 isoform X3 [Bombus vancouverensis nearcticus]
XP_033313058.1	1565	msaprobs_alignment_4742434	3.8e-246	10	640	404	1392	401	1443	chitin synthase chs-2 isoform X3 [Bombus bifarius]
XP_033345490.1	1565	msaprobs_alignment_4742434	3.8e-246	10	640	404	1392	401	1443	chitin synthase chs-2 isoform X2 [Bombus vosnesenskii]
XP_032678160.1	1566	msaprobs_alignment_4742434	5.6e-246	10	640	406	1406	59	1495	chitin synthase chs-2 isoform X2 [Odontomachus brunneus]
XP_015191639.1	1573	msaprobs_alignment_4742434	7.8e-246	10	640	412	1421	409	1502	PREDICTED: uncharacterized protein LOC107074595 isoform X2 [Polistes dominula]
XP_031829268.1	1572	msaprobs_alignment_4742434	8.2e-246	10	640	411	1410	408	1458	chitin synthase chs-2 isoform X2 [Nomia melanderi]
XP_015608863.1	1567	msaprobs_alignment_4742434	8.9e-246	10	640	405	1407	403	1471	chitin synthase chs-2 isoform X1 [Cephus cinctus]
XP_043505454.1	1561	msaprobs_alignment_4742434	1.2e-245	10	640	403	1390	398	1438	chitin synthase chs-2 isoform X2 [Polistes fuscatus]
XP_014616657.1	1562	msaprobs_alignment_4742434	1.5e-245	10	640	403	1404	394	1492	PREDICTED: uncharacterized protein LOC106793893 [Polistes canadensis]
XP_033177545.1	1565	msaprobs_alignment_4742434	1.7e-245	10	640	404	1411	399	1493	chitin synthase chs-2 isoform X4 [Bombus impatiens]
XP_033206759.1	1565	msaprobs_alignment_4742434	1.7e-245	10	640	404	1411	399	1493	chitin synthase chs-2 isoform X4 [Bombus vancouverensis nearcticus]
XP_033313067.1	1565	msaprobs_alignment_4742434	1.7e-245	10	640	404	1411	399	1493	chitin synthase chs-2 isoform X4 [Bombus bifarius]
XP_033345492.1	1565	msaprobs_alignment_4742434	1.7e-245	10	640	404	1411	399	1493	chitin synthase chs-2 isoform X4 [Bombus vosnesenskii]
XP_011635347.1	1577	msaprobs_alignment_4742434	1.8e-245	10	640	405	1422	62	1490	chitin synthase chs-2 isoform X1 [Pogonomyrmex barbatus]
XP_011635348.1	1577	msaprobs_alignment_4742434	1.8e-245	10	640	405	1422	62	1490	chitin synthase chs-2 isoform X1 [Pogonomyrmex barbatus]
XP_032678165.1	1566	msaprobs_alignment_4742434	1.9e-245	10	640	406	1406	59	1495	chitin synthase chs-2 isoform X4 [Odontomachus brunneus]
XP_011301044.1	1564	msaprobs_alignment_4742434	1.9e-245	10	640	400	1419	175	1493	PREDICTED: uncharacterized protein LOC105265311 isoform X1 [Fopius arisanus]
XP_012283629.1	1631	msaprobs_alignment_4742434	2.2e-245	10	640	411	1480	407	1558	uncharacterized protein LOC105701456 isoform X2 [Orussus abietinus]
XP_011301046.1	1564	msaprobs_alignment_4742434	3.7e-245	10	640	400	1419	392	1493	PREDICTED: uncharacterized protein LOC105265311 isoform X3 [Fopius arisanus]
XP_022919015.1	1614	msaprobs_alignment_4742434	3.7e-245	10	644	394	1291	389	1299	uncharacterized protein LOC111427889 isoform X2 [Onthophagus taurus]
XP_022919015.1	1614	msaprobs_alignment_4742434	3.7e-245	603	640	1308	1441	1303	1544	uncharacterized protein LOC111427889 isoform X2 [Onthophagus taurus]
XP_024873911.1	1571	msaprobs_alignment_4742434	3.8e-245	10	640	404	1422	62	1490	chitin synthase chs-2-like [Temnothorax curvispinosus]
XP_012138662.1	1560	msaprobs_alignment_4742434	4.1e-245	10	640	401	1411	58	1490	PREDICTED: uncharacterized protein LOC100880935 isoform X6 [Megachile rotundata]
XP_015608864.1	1567	msaprobs_alignment_4742434	4.3e-245	10	640	405	1426	401	1497	chitin synthase chs-2 isoform X2 [Cephus cinctus]
XP_034230765.1	1625	msaprobs_alignment_4742434	4.4e-245	10	640	413	1407	409	1505	chitin synthase chs-2 isoform X4 [Thrips palmi]
XP_033334458.1	1562	msaprobs_alignment_4742434	4.5e-245	10	640	400	1413	293	1492	chitin synthase chs-2 isoform X4 [Megalopta genalis]
XP_034230766.1	1616	msaprobs_alignment_4742434	4.9e-245	10	640	404	1371	399	1437	chitin synthase chs-2 isoform X5 [Thrips palmi]
XP_034230762.1	1625	msaprobs_alignment_4742434	4.9e-245	10	640	413	1407	407	1505	chitin synthase chs-2 isoform X1 [Thrips palmi]
XP_044267838.1	1557	msaprobs_alignment_4742434	5.8e-245	10	640	396	1385	337	1489	chitin synthase chs-2 isoform X2 [Tribolium madens]
XP_011635350.1	1577	msaprobs_alignment_4742434	5.9e-245	10	640	405	1422	62	1490	chitin synthase chs-2 isoform X2 [Pogonomyrmex barbatus]
XP_013168330.1	1566	msaprobs_alignment_4742434	7.2e-245	10	640	396	1395	391	1489	PREDICTED: uncharacterized protein LOC106118264 isoform X2 [Papilio xuthus]
XP_013168329.1	1566	msaprobs_alignment_4742434	1.1e-244	10	640	396	1395	393	1489	PREDICTED: uncharacterized protein LOC106118264 isoform X1 [Papilio xuthus]
XP_044267837.1	1557	msaprobs_alignment_4742434	1.5e-244	10	640	396	1378	388	1474	chitin synthase chs-2 isoform X1 [Tribolium madens]
XP_013188844.1	1564	msaprobs_alignment_4742434	1.8e-244	10	640	395	1393	390	1487	PREDICTED: uncharacterized protein LOC106133601 isoform X2 [Amyelois transitella]
XP_013188843.1	1565	msaprobs_alignment_4742434	1.9e-244	10	640	395	1400	391	1496	PREDICTED: uncharacterized protein LOC106133601 isoform X1 [Amyelois transitella]
XP_033334459.1	1562	msaprobs_alignment_4742434	2.1e-244	10	640	400	1413	392	1492	chitin synthase chs-2 isoform X5 [Megalopta genalis]
XP_011053055.1	1353	msaprobs_alignment_4742434	2.4e-244	10	645	406	1307	401	1314	PREDICTED: uncharacterized protein LOC105145297 isoform X3 [Acromyrmex echinatior]
XP_019756066.2	1561	msaprobs_alignment_4742434	2.6e-244	10	640	394	1373	386	1482	chitin synthase chs-2 isoform X2 [Dendroctonus ponderosae]
XP_025156935.1	1508	msaprobs_alignment_4742434	2.8e-244	10	640	406	1367	401	1437	chitin synthase chs-2 isoform X4 [Harpegnathos saltator]
XP_013133727.1	1575	msaprobs_alignment_4742434	3.1e-244	10	640	405	1390	399	1472	PREDICTED: uncharacterized protein LOC106099671 isoform X2 [Papilio polytes]
XP_013133729.1	1566	msaprobs_alignment_4742434	3.1e-244	10	640	396	1395	392	1489	PREDICTED: uncharacterized protein LOC106099671 isoform X4 [Papilio polytes]
XP_019756067.2	1561	msaprobs_alignment_4742434	3.2e-244	10	640	394	1373	386	1482	chitin synthase chs-2 isoform X3 [Dendroctonus ponderosae]
XP_019756065.2	1579	msaprobs_alignment_4742434	3.4e-244	10	640	394	1394	392	1503	chitin synthase chs-2 isoform X1 [Dendroctonus ponderosae]
XP_026324942.1	1562	msaprobs_alignment_4742434	3.5e-244	10	640	395	1393	391	1487	chitin synthase chs-2 isoform X7 [Hyposmocoma kahamanoa]
XP_026324928.1	1564	msaprobs_alignment_4742434	3.5e-244	10	640	395	1393	391	1487	chitin synthase chs-2 isoform X5 [Hyposmocoma kahamanoa]
XP_026324901.1	1571	msaprobs_alignment_4742434	3.5e-244	10	640	402	1400	397	1494	chitin synthase chs-2 isoform X1 [Hyposmocoma kahamanoa]
XP_026324913.1	1569	msaprobs_alignment_4742434	3.5e-244	10	640	402	1400	397	1494	chitin synthase chs-2 isoform X3 [Hyposmocoma kahamanoa]
XP_031342927.1	1558	msaprobs_alignment_4742434	3.9e-244	10	640	396	1386	391	1488	chitin synthase chs-2 isoform X2 [Photinus pyralis]
XP_012283627.1	1572	msaprobs_alignment_4742434	4.1e-244	10	640	411	1432	408	1501	uncharacterized protein LOC105701456 isoform X1 [Orussus abietinus]
XP_012283628.1	1572	msaprobs_alignment_4742434	4.1e-244	10	640	411	1432	408	1501	uncharacterized protein LOC105701456 isoform X1 [Orussus abietinus]
XP_030746406.1	1563	msaprobs_alignment_4742434	4.6e-244	10	640	397	1374	271	1433	chitin synthase chs-2 isoform X2 [Sitophilus oryzae]
XP_013133728.1	1566	msaprobs_alignment_4742434	4.8e-244	10	640	396	1395	330	1490	PREDICTED: uncharacterized protein LOC106099671 isoform X3 [Papilio polytes]
XP_013133726.1	1575	msaprobs_alignment_4742434	4.9e-244	10	640	405	1404	401	1499	PREDICTED: uncharacterized protein LOC106099671 isoform X1 [Papilio polytes]
