NC_004354.4	RefSeq	CDS	124467	125409	.	-	1	gene_id "Dmel_CG17636"; transcript_id "NM_001103384.3"; db_xref "FLYBASE:FBpp0111834"; db_xref "GeneID:5740847"; gbkey "CDS"; gene "CG17636"; locus_tag "Dmel_CG17636"; orig_transcript_id "gnl|FlyBase|CG17636-RA"; product "uncharacterized protein, isoform A"; protein_id "NP_001096854.1"; exon_number "3"; 
NC_004354.4	RefSeq	start_codon	126628	126630	.	-	0	gene_id "Dmel_CG17636"; transcript_id "NM_001103384.3"; db_xref "FLYBASE:FBpp0111834"; db_xref "GeneID:5740847"; gbkey "CDS"; gene "CG17636"; locus_tag "Dmel_CG17636"; orig_transcript_id "gnl|FlyBase|CG17636-RA"; product "uncharacterized protein, isoform A"; protein_id "NP_001096854.1"; exon_number "1"; 
NC_004354.4	RefSeq	stop_codon	124464	124466	.	-	0	gene_id "Dmel_CG17636"; transcript_id "NM_001103384.3"; db_xref "FLYBASE:FBpp0111834"; db_xref "GeneID:5740847"; gbkey "CDS"; gene "CG17636"; locus_tag "Dmel_CG17636"; orig_transcript_id "gnl|FlyBase|CG17636-RA"; product "uncharacterized protein, isoform A"; protein_id "NP_001096854.1"; exon_number "3"; 
NC_004354.4	RefSeq	transcript	124370	126714	.	-	.	gene_id "Dmel_CG17636"; transcript_id "NM_001258513.2"; db_xref "FLYBASE:FBtr0307095"; db_xref "GeneID:5740847"; gbkey "mRNA"; gene "CG17636"; locus_tag "Dmel_CG17636"; note "CG17636-RC; Dmel\CG17636-RC"; orig_protein_id "gnl|FlyBase|CG17636-PC|gb|AFH07158"; orig_transcript_id "gnl|FlyBase|CG17636-RC"; product "uncharacterized protein, transcript variant C"; transcript_biotype "mRNA"; 
NC_004354.4	RefSeq	exon	126626	126714	.	-	.	gene_id "Dmel_CG17636"; transcript_id "NM_001258513.2"; db_xref "FLYBASE:FBtr0307095"; db_xref "GeneID:5740847"; gene "CG17636"; locus_tag "Dmel_CG17636"; note "CG17636-RC; Dmel\CG17636-RC"; orig_protein_id "gnl|FlyBase|CG17636-PC|gb|AFH07158"; orig_transcript_id "gnl|FlyBase|CG17636-RC"; product "uncharacterized protein, transcript variant C"; transcript_biotype "mRNA"; exon_number "1"; 
NC_004354.4	RefSeq	exon	126363	126496	.	-	.	gene_id "Dmel_CG17636"; transcript_id "NM_001258513.2"; db_xref "FLYBASE:FBtr0307095"; db_xref "GeneID:5740847"; gene "CG17636"; locus_tag "Dmel_CG17636"; note "CG17636-RC; Dmel\CG17636-RC"; orig_protein_id "gnl|FlyBase|CG17636-PC|gb|AFH07158"; orig_transcript_id "gnl|FlyBase|CG17636-RC"; product "uncharacterized protein, transcript variant C"; transcript_biotype "mRNA"; exon_number "2"; 
NC_004354.4	RefSeq	exon	125495	126259	.	-	.	gene_id "Dmel_CG17636"; transcript_id "NM_001258513.2"; db_xref "FLYBASE:FBtr0307095"; db_xref "GeneID:5740847"; gene "CG17636"; locus_tag "Dmel_CG17636"; note "CG17636-RC; Dmel\CG17636-RC"; orig_protein_id "gnl|FlyBase|CG17636-PC|gb|AFH07158"; orig_transcript_id "gnl|FlyBase|CG17636-RC"; product "uncharacterized protein, transcript variant C"; transcript_biotype "mRNA"; exon_number "3"; 
NC_004354.4	RefSeq	exon	124370	125409	.	-	.	gene_id "Dmel_CG17636"; transcript_id "NM_001258513.2"; db_xref "FLYBASE:FBtr0307095"; db_xref "GeneID:5740847"; gene "CG17636"; locus_tag "Dmel_CG17636"; note "CG17636-RC; Dmel\CG17636-RC"; orig_protein_id "gnl|FlyBase|CG17636-PC|gb|AFH07158"; orig_transcript_id "gnl|FlyBase|CG17636-RC"; product "uncharacterized protein, transcript variant C"; transcript_biotype "mRNA"; exon_number "4"; 
NC_004354.4	RefSeq	CDS	126363	126409	.	-	0	gene_id "Dmel_CG17636"; transcript_id "NM_001258513.2"; db_xref "FLYBASE:FBpp0297938"; db_xref "GeneID:5740847"; gbkey "CDS"; gene "CG17636"; locus_tag "Dmel_CG17636"; orig_transcript_id "gnl|FlyBase|CG17636-RC"; product "uncharacterized protein, isoform C"; protein_id "NP_001245442.1"; exon_number "2"; 
NC_004354.4	RefSeq	CDS	125495	126259	.	-	1	gene_id "Dmel_CG17636"; transcript_id "NM_001258513.2"; db_xref "FLYBASE:FBpp0297938"; db_xref "GeneID:5740847"; gbkey "CDS"; gene "CG17636"; locus_tag "Dmel_CG17636"; orig_transcript_id "gnl|FlyBase|CG17636-RC"; product "uncharacterized protein, isoform C"; protein_id "NP_001245442.1"; exon_number "3"; 
NC_004354.4	RefSeq	CDS	124467	125409	.	-	1	gene_id "Dmel_CG17636"; transcript_id "NM_001258513.2"; db_xref "FLYBASE:FBpp0297938"; db_xref "GeneID:5740847"; gbkey "CDS"; gene "CG17636"; locus_tag "Dmel_CG17636"; orig_transcript_id "gnl|FlyBase|CG17636-RC"; product "uncharacterized protein, isoform C"; protein_id "NP_001245442.1"; exon_number "4"; 
NC_004354.4	RefSeq	start_codon	126407	126409	.	-	0	gene_id "Dmel_CG17636"; transcript_id "NM_001258513.2"; db_xref "FLYBASE:FBpp0297938"; db_xref "GeneID:5740847"; gbkey "CDS"; gene "CG17636"; locus_tag "Dmel_CG17636"; orig_transcript_id "gnl|FlyBase|CG17636-RC"; product "uncharacterized protein, isoform C"; protein_id "NP_001245442.1"; exon_number "2"; 
NC_004354.4	RefSeq	stop_codon	124464	124466	.	-	0	gene_id "Dmel_CG17636"; transcript_id "NM_001258513.2"; db_xref "FLYBASE:FBpp0297938"; db_xref "GeneID:5740847"; gbkey "CDS"; gene "CG17636"; locus_tag "Dmel_CG17636"; orig_transcript_id "gnl|FlyBase|CG17636-RC"; product "uncharacterized protein, isoform C"; protein_id "NP_001245442.1"; exon_number "4"; 
NC_004354.4	RefSeq	transcript	124370	126714	.	-	.	gene_id "Dmel_CG17636"; transcript_id "NM_001258512.2"; db_xref "FLYBASE:FBtr0307094"; db_xref "GeneID:5740847"; gbkey "mRNA"; gene "CG17636"; locus_tag "Dmel_CG17636"; note "CG17636-RB; Dmel\CG17636-RB"; orig_protein_id "gnl|FlyBase|CG17636-PB|gb|AFH07157"; orig_transcript_id "gnl|FlyBase|CG17636-RB"; product "uncharacterized protein, transcript variant B"; transcript_biotype "mRNA"; 
NC_004354.4	RefSeq	exon	126626	126714	.	-	.	gene_id "Dmel_CG17636"; transcript_id "NM_001258512.2"; db_xref "FLYBASE:FBtr0307094"; db_xref "GeneID:5740847"; gene "CG17636"; locus_tag "Dmel_CG17636"; note "CG17636-RB; Dmel\CG17636-RB"; orig_protein_id "gnl|FlyBase|CG17636-PB|gb|AFH07157"; orig_transcript_id "gnl|FlyBase|CG17636-RB"; product "uncharacterized protein, transcript variant B"; transcript_biotype "mRNA"; exon_number "1"; 
NC_004354.4	RefSeq	exon	126355	126496	.	-	.	gene_id "Dmel_CG17636"; transcript_id "NM_001258512.2"; db_xref "FLYBASE:FBtr0307094"; db_xref "GeneID:5740847"; gene "CG17636"; locus_tag "Dmel_CG17636"; note "CG17636-RB; Dmel\CG17636-RB"; orig_protein_id "gnl|FlyBase|CG17636-PB|gb|AFH07157"; orig_transcript_id "gnl|FlyBase|CG17636-RB"; product "uncharacterized protein, transcript variant B"; transcript_biotype "mRNA"; exon_number "2"; 
NC_004354.4	RefSeq	exon	125495	126259	.	-	.	gene_id "Dmel_CG17636"; transcript_id "NM_001258512.2"; db_xref "FLYBASE:FBtr0307094"; db_xref "GeneID:5740847"; gene "CG17636"; locus_tag "Dmel_CG17636"; note "CG17636-RB; Dmel\CG17636-RB"; orig_protein_id "gnl|FlyBase|CG17636-PB|gb|AFH07157"; orig_transcript_id "gnl|FlyBase|CG17636-RB"; product "uncharacterized protein, transcript variant B"; transcript_biotype "mRNA"; exon_number "3"; 
NC_004354.4	RefSeq	exon	124370	125409	.	-	.	gene_id "Dmel_CG17636"; transcript_id "NM_001258512.2"; db_xref "FLYBASE:FBtr0307094"; db_xref "GeneID:5740847"; gene "CG17636"; locus_tag "Dmel_CG17636"; note "CG17636-RB; Dmel\CG17636-RB"; orig_protein_id "gnl|FlyBase|CG17636-PB|gb|AFH07157"; orig_transcript_id "gnl|FlyBase|CG17636-RB"; product "uncharacterized protein, transcript variant B"; transcript_biotype "mRNA"; exon_number "4"; 
NC_004354.4	RefSeq	CDS	125495	126054	.	-	0	gene_id "Dmel_CG17636"; transcript_id "NM_001258512.2"; db_xref "FLYBASE:FBpp0297937"; db_xref "GeneID:5740847"; gbkey "CDS"; gene "CG17636"; locus_tag "Dmel_CG17636"; orig_transcript_id "gnl|FlyBase|CG17636-RB"; product "uncharacterized protein, isoform B"; protein_id "NP_001245441.1"; exon_number "3"; 
NC_004354.4	RefSeq	CDS	124467	125409	.	-	1	gene_id "Dmel_CG17636"; transcript_id "NM_001258512.2"; db_xref "FLYBASE:FBpp0297937"; db_xref "GeneID:5740847"; gbkey "CDS"; gene "CG17636"; locus_tag "Dmel_CG17636"; orig_transcript_id "gnl|FlyBase|CG17636-RB"; product "uncharacterized protein, isoform B"; protein_id "NP_001245441.1"; exon_number "4"; 
NC_004354.4	RefSeq	start_codon	126052	126054	.	-	0	gene_id "Dmel_CG17636"; transcript_id "NM_001258512.2"; db_xref "FLYBASE:FBpp0297937"; db_xref "GeneID:5740847"; gbkey "CDS"; gene "CG17636"; locus_tag "Dmel_CG17636"; orig_transcript_id "gnl|FlyBase|CG17636-RB"; product "uncharacterized protein, isoform B"; protein_id "NP_001245441.1"; exon_number "3"; 
NC_004354.4	RefSeq	stop_codon	124464	124466	.	-	0	gene_id "Dmel_CG17636"; transcript_id "NM_001258512.2"; db_xref "FLYBASE:FBpp0297937"; db_xref "GeneID:5740847"; gbkey "CDS"; gene "CG17636"; locus_tag "Dmel_CG17636"; orig_transcript_id "gnl|FlyBase|CG17636-RB"; product "uncharacterized protein, isoform B"; protein_id "NP_001245441.1"; exon_number "4"; 
NC_004354.4	RefSeq	gene	127449	140340	.	+	.	gene_id "Dmel_CG40494"; transcript_id ""; cyt_map "1A1-1A1"; db_xref "FLYBASE:FBgn0025836"; db_xref "GeneID:5740235"; description "Rho GTPase activating protein at 1A"; gbkey "Gene"; gen_map "1-0 cM"; gene "RhoGAP1A"; gene_biotype "protein_coding"; gene_synonym "BCR"; gene_synonym "CG17617"; gene_synonym "CG17960"; gene_synonym "CG40453"; gene_synonym "CG40494"; gene_synonym "Dmel\CG40494"; gene_synonym "EG:23E12.2"; gene_synonym "EG:23E12.5"; gene_synonym "RhoGAP"; gene_synonym "rhoGAP1A"; locus_tag "Dmel_CG40494"; old_locus_tag "Dmel_CG00000"; 
NC_004354.4	RefSeq	transcript	127449	140340	.	+	.	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBtr0340054"; db_xref "GeneID:5740235"; gbkey "mRNA"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; note "RhoGAP1A-RE; Dmel\RhoGAP1A-RE; CG40494-RE; Dmel\CG40494-RE"; orig_protein_id "gnl|FlyBase|CG40494-PE|gb|AHN59196"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, transcript variant E"; transcript_biotype "mRNA"; 
NC_004354.4	RefSeq	exon	127449	127595	.	+	.	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBtr0340054"; db_xref "GeneID:5740235"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; note "RhoGAP1A-RE; Dmel\RhoGAP1A-RE; CG40494-RE; Dmel\CG40494-RE"; orig_protein_id "gnl|FlyBase|CG40494-PE|gb|AHN59196"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, transcript variant E"; transcript_biotype "mRNA"; exon_number "1"; 
NC_004354.4	RefSeq	exon	128921	129417	.	+	.	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBtr0340054"; db_xref "GeneID:5740235"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; note "RhoGAP1A-RE; Dmel\RhoGAP1A-RE; CG40494-RE; Dmel\CG40494-RE"; orig_protein_id "gnl|FlyBase|CG40494-PE|gb|AHN59196"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, transcript variant E"; transcript_biotype "mRNA"; exon_number "2"; 
NC_004354.4	RefSeq	exon	132807	133384	.	+	.	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBtr0340054"; db_xref "GeneID:5740235"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; note "RhoGAP1A-RE; Dmel\RhoGAP1A-RE; CG40494-RE; Dmel\CG40494-RE"; orig_protein_id "gnl|FlyBase|CG40494-PE|gb|AHN59196"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, transcript variant E"; transcript_biotype "mRNA"; exon_number "3"; 
NC_004354.4	RefSeq	exon	133503	134127	.	+	.	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBtr0340054"; db_xref "GeneID:5740235"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; note "RhoGAP1A-RE; Dmel\RhoGAP1A-RE; CG40494-RE; Dmel\CG40494-RE"; orig_protein_id "gnl|FlyBase|CG40494-PE|gb|AHN59196"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, transcript variant E"; transcript_biotype "mRNA"; exon_number "4"; 
NC_004354.4	RefSeq	exon	134266	134564	.	+	.	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBtr0340054"; db_xref "GeneID:5740235"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; note "RhoGAP1A-RE; Dmel\RhoGAP1A-RE; CG40494-RE; Dmel\CG40494-RE"; orig_protein_id "gnl|FlyBase|CG40494-PE|gb|AHN59196"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, transcript variant E"; transcript_biotype "mRNA"; exon_number "5"; 
NC_004354.4	RefSeq	exon	134634	134760	.	+	.	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBtr0340054"; db_xref "GeneID:5740235"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; note "RhoGAP1A-RE; Dmel\RhoGAP1A-RE; CG40494-RE; Dmel\CG40494-RE"; orig_protein_id "gnl|FlyBase|CG40494-PE|gb|AHN59196"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, transcript variant E"; transcript_biotype "mRNA"; exon_number "6"; 
NC_004354.4	RefSeq	exon	136055	136075	.	+	.	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBtr0340054"; db_xref "GeneID:5740235"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; note "RhoGAP1A-RE; Dmel\RhoGAP1A-RE; CG40494-RE; Dmel\CG40494-RE"; orig_protein_id "gnl|FlyBase|CG40494-PE|gb|AHN59196"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, transcript variant E"; transcript_biotype "mRNA"; exon_number "7"; 
NC_004354.4	RefSeq	exon	136635	136733	.	+	.	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBtr0340054"; db_xref "GeneID:5740235"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; note "RhoGAP1A-RE; Dmel\RhoGAP1A-RE; CG40494-RE; Dmel\CG40494-RE"; orig_protein_id "gnl|FlyBase|CG40494-PE|gb|AHN59196"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, transcript variant E"; transcript_biotype "mRNA"; exon_number "8"; 
NC_004354.4	RefSeq	exon	137256	138260	.	+	.	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBtr0340054"; db_xref "GeneID:5740235"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; note "RhoGAP1A-RE; Dmel\RhoGAP1A-RE; CG40494-RE; Dmel\CG40494-RE"; orig_protein_id "gnl|FlyBase|CG40494-PE|gb|AHN59196"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, transcript variant E"; transcript_biotype "mRNA"; exon_number "9"; 
NC_004354.4	RefSeq	exon	138322	138705	.	+	.	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBtr0340054"; db_xref "GeneID:5740235"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; note "RhoGAP1A-RE; Dmel\RhoGAP1A-RE; CG40494-RE; Dmel\CG40494-RE"; orig_protein_id "gnl|FlyBase|CG40494-PE|gb|AHN59196"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, transcript variant E"; transcript_biotype "mRNA"; exon_number "10"; 
NC_004354.4	RefSeq	exon	138770	138930	.	+	.	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBtr0340054"; db_xref "GeneID:5740235"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; note "RhoGAP1A-RE; Dmel\RhoGAP1A-RE; CG40494-RE; Dmel\CG40494-RE"; orig_protein_id "gnl|FlyBase|CG40494-PE|gb|AHN59196"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, transcript variant E"; transcript_biotype "mRNA"; exon_number "11"; 
NC_004354.4	RefSeq	exon	139067	139206	.	+	.	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBtr0340054"; db_xref "GeneID:5740235"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; note "RhoGAP1A-RE; Dmel\RhoGAP1A-RE; CG40494-RE; Dmel\CG40494-RE"; orig_protein_id "gnl|FlyBase|CG40494-PE|gb|AHN59196"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, transcript variant E"; transcript_biotype "mRNA"; exon_number "12"; 
NC_004354.4	RefSeq	exon	139275	139524	.	+	.	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBtr0340054"; db_xref "GeneID:5740235"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; note "RhoGAP1A-RE; Dmel\RhoGAP1A-RE; CG40494-RE; Dmel\CG40494-RE"; orig_protein_id "gnl|FlyBase|CG40494-PE|gb|AHN59196"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, transcript variant E"; transcript_biotype "mRNA"; exon_number "13"; 
NC_004354.4	RefSeq	exon	139585	140340	.	+	.	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBtr0340054"; db_xref "GeneID:5740235"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; note "RhoGAP1A-RE; Dmel\RhoGAP1A-RE; CG40494-RE; Dmel\CG40494-RE"; orig_protein_id "gnl|FlyBase|CG40494-PE|gb|AHN59196"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, transcript variant E"; transcript_biotype "mRNA"; exon_number "14"; 
NC_004354.4	RefSeq	CDS	129082	129417	.	+	0	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBpp0309061"; db_xref "GeneID:5740235"; gbkey "CDS"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, isoform E"; protein_id "NP_001284725.1"; exon_number "2"; 
NC_004354.4	RefSeq	CDS	132807	133384	.	+	0	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBpp0309061"; db_xref "GeneID:5740235"; gbkey "CDS"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, isoform E"; protein_id "NP_001284725.1"; exon_number "3"; 
NC_004354.4	RefSeq	CDS	133503	134127	.	+	1	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBpp0309061"; db_xref "GeneID:5740235"; gbkey "CDS"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, isoform E"; protein_id "NP_001284725.1"; exon_number "4"; 
NC_004354.4	RefSeq	CDS	134266	134564	.	+	0	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBpp0309061"; db_xref "GeneID:5740235"; gbkey "CDS"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, isoform E"; protein_id "NP_001284725.1"; exon_number "5"; 
NC_004354.4	RefSeq	CDS	134634	134760	.	+	1	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBpp0309061"; db_xref "GeneID:5740235"; gbkey "CDS"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, isoform E"; protein_id "NP_001284725.1"; exon_number "6"; 
NC_004354.4	RefSeq	CDS	136055	136075	.	+	0	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBpp0309061"; db_xref "GeneID:5740235"; gbkey "CDS"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, isoform E"; protein_id "NP_001284725.1"; exon_number "7"; 
NC_004354.4	RefSeq	CDS	136635	136733	.	+	0	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBpp0309061"; db_xref "GeneID:5740235"; gbkey "CDS"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, isoform E"; protein_id "NP_001284725.1"; exon_number "8"; 
NC_004354.4	RefSeq	CDS	137256	138260	.	+	0	gene_id "Dmel_CG40494"; transcript_id "NM_001297796.1"; db_xref "FLYBASE:FBpp0309061"; db_xref "GeneID:5740235"; gbkey "CDS"; gene "RhoGAP1A"; locus_tag "Dmel_CG40494"; orig_transcript_id "gnl|FlyBase|CG40494-RE"; product "Rho GTPase activating protein at 1A, isoform E"; protein_id "NP_001284725.1"; exon_number "9"; 
