XP_033334456.1       -           1665 msaprobs_alignment_4742434 -            652    6e-265  891.5   1.4   2   2   1.7e-44   9.7e-41  150.6   0.0   469   640  1078  1506  1077  1592 0.91 chitin synthase chs-2 isoform X1 [Megalopta genalis]
XP_033334455.1       -           1665 msaprobs_alignment_4742434 -            652  6.9e-264  887.9   2.7   1   2  6.9e-222  3.9e-218  736.8   3.6    10   557   400  1077    60  1079 0.91 chitin synthase chs-2 isoform X2 [Megalopta genalis]
XP_033334455.1       -           1665 msaprobs_alignment_4742434 -            652  6.9e-264  887.9   2.7   2   2   6.5e-44   3.7e-40  148.7   0.0   469   640  1078  1515  1077  1595 0.90 chitin synthase chs-2 isoform X2 [Megalopta genalis]
XP_043656733.1       -           1614 msaprobs_alignment_4742434 -            652  5.7e-259  871.7   0.8   1   1  7.1e-262    4e-258  868.9   0.1    10   640   410  1391   405  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila teissieri]
XP_043656735.1       -           1614 msaprobs_alignment_4742434 -            652  5.7e-259  871.7   0.8   1   1  7.1e-262    4e-258  868.9   0.1    10   640   410  1391   405  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila teissieri]
XP_015032822.1       -           1617 msaprobs_alignment_4742434 -            652  6.2e-259  871.6   0.1   1   1    1e-261  5.8e-258  868.4   0.0    10   640   415  1400   412  1458 0.96 chitin synthase chs-2 isoform X1 [Drosophila willistoni]
XP_039495856.1       -           1614 msaprobs_alignment_4742434 -            652  7.2e-259  871.4   1.5   1   1  6.1e-262  3.4e-258  869.1   0.1    10   640   410  1394   406  1451 0.96 chitin synthase chs-2 isoform X2 [Drosophila santomea]
XP_016962460.1       -           1611 msaprobs_alignment_4742434 -            652  8.3e-259  871.2   1.3   1   1  9.1e-262  5.2e-258  868.5   0.1    10   640   410  1390   405  1441 0.96 chitin synthase chs-2 isoform X1 [Drosophila biarmipes]
XP_016962461.1       -           1611 msaprobs_alignment_4742434 -            652  8.3e-259  871.2   1.3   1   1  9.1e-262  5.2e-258  868.5   0.1    10   640   410  1390   405  1441 0.96 chitin synthase chs-2 isoform X1 [Drosophila biarmipes]
XP_050745240.1       -           1611 msaprobs_alignment_4742434 -            652  8.3e-259  871.2   1.3   1   1  9.1e-262  5.2e-258  868.5   0.1    10   640   410  1390   405  1441 0.96 chitin synthase chs-2 isoform X1 [Drosophila biarmipes]
XP_033162000.1       -           1614 msaprobs_alignment_4742434 -            652  1.1e-258  870.8   1.6   1   1  8.6e-262  4.9e-258  868.6   0.1    10   640   410  1391   405  1443 0.96 chitin synthase chs-2 isoform X3 [Drosophila mauritiana]
XP_032576208.1       -           1614 msaprobs_alignment_4742434 -            652  1.1e-258  870.8   1.6   1   1  8.6e-262  4.9e-258  868.6   0.1    10   640   410  1391   405  1443 0.96 chitin synthase chs-2 isoform X3 [Drosophila sechellia]
XP_033161995.1       -           1615 msaprobs_alignment_4742434 -            652  1.1e-258  870.8   1.6   1   1  8.6e-262  4.9e-258  868.6   0.1    10   640   410  1391   405  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila mauritiana]
XP_033161996.1       -           1615 msaprobs_alignment_4742434 -            652  1.1e-258  870.8   1.6   1   1  8.6e-262  4.9e-258  868.6   0.1    10   640   410  1391   405  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila mauritiana]
XP_033161997.1       -           1615 msaprobs_alignment_4742434 -            652  1.1e-258  870.8   1.6   1   1  8.6e-262  4.9e-258  868.6   0.1    10   640   410  1391   405  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila mauritiana]
XP_033161998.1       -           1615 msaprobs_alignment_4742434 -            652  1.1e-258  870.8   1.6   1   1  8.6e-262  4.9e-258  868.6   0.1    10   640   410  1391   405  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila mauritiana]
XP_032576205.1       -           1615 msaprobs_alignment_4742434 -            652  1.1e-258  870.8   1.6   1   1  8.6e-262  4.9e-258  868.6   0.1    10   640   410  1391   405  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila sechellia]
XP_032576206.1       -           1615 msaprobs_alignment_4742434 -            652  1.1e-258  870.8   1.6   1   1  8.6e-262  4.9e-258  868.6   0.1    10   640   410  1391   405  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila sechellia]
NP_524233.1          -           1615 msaprobs_alignment_4742434 -            652  1.1e-258  870.8   1.6   1   1  8.6e-262  4.9e-258  868.6   0.1    10   640   410  1391   405  1443 0.96 krotzkopf verkehrt, isoform A [Drosophila melanogaster]
NP_996152.1          -           1615 msaprobs_alignment_4742434 -            652  1.1e-258  870.8   1.6   1   1  8.6e-262  4.9e-258  868.6   0.1    10   640   410  1391   405  1443 0.96 krotzkopf verkehrt, isoform C [Drosophila melanogaster]
XP_016033301.1       -           1615 msaprobs_alignment_4742434 -            652  1.1e-258  870.8   1.6   1   1  8.6e-262  4.9e-258  868.6   0.1    10   640   410  1391   405  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila simulans]
XP_016033303.1       -           1615 msaprobs_alignment_4742434 -            652  1.1e-258  870.8   1.6   1   1  8.6e-262  4.9e-258  868.6   0.1    10   640   410  1391   405  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila simulans]
XP_016033302.1       -           1614 msaprobs_alignment_4742434 -            652  1.1e-258  870.8   1.6   1   1  9.6e-262  5.4e-258  868.5   0.1    10   640   410  1390   407  1442 0.96 chitin synthase chs-2 isoform X3 [Drosophila simulans]
XP_015047134.1       -           1614 msaprobs_alignment_4742434 -            652  1.1e-258  870.7   2.1   1   1  6.5e-262  3.7e-258  869.0   0.1    10   640   410  1391   405  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila yakuba]
XP_039232274.1       -           1614 msaprobs_alignment_4742434 -            652  1.1e-258  870.7   2.1   1   1  6.5e-262  3.7e-258  869.0   0.1    10   640   410  1391   405  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila yakuba]
XP_036674875.1       -           1611 msaprobs_alignment_4742434 -            652  1.6e-258  870.3   2.2   1   1    9e-262  5.1e-258  868.6   0.0    10   640   410  1391   407  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila suzukii]
XP_036674876.1       -           1611 msaprobs_alignment_4742434 -            652  1.6e-258  870.3   2.2   1   1    9e-262  5.1e-258  868.6   0.0    10   640   410  1391   407  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila suzukii]
XP_014766586.1       -           1613 msaprobs_alignment_4742434 -            652  1.6e-258  870.2   0.1   1   1  3.1e-261  1.8e-257  866.8   0.0    10   640   410  1390   406  1442 0.96 chitin synthase chs-2 isoform X1 [Drosophila ananassae]
XP_014766587.1       -           1613 msaprobs_alignment_4742434 -            652  1.6e-258  870.2   0.1   1   1  3.1e-261  1.8e-257  866.8   0.0    10   640   410  1390   406  1442 0.96 chitin synthase chs-2 isoform X1 [Drosophila ananassae]
XP_032305796.1       -           1613 msaprobs_alignment_4742434 -            652  1.6e-258  870.2   0.1   1   1  3.1e-261  1.8e-257  866.8   0.0    10   640   410  1390   406  1442 0.96 chitin synthase chs-2 isoform X1 [Drosophila ananassae]
XP_037728934.1       -           1611 msaprobs_alignment_4742434 -            652  1.7e-258  870.1   2.4   1   1    9e-262  5.1e-258  868.5   0.0    10   640   410  1391   407  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila subpulchrella]
XP_017874739.1       -           1600 msaprobs_alignment_4742434 -            652  3.4e-258  869.1   0.2   1   1  6.8e-261  3.8e-257  865.7   0.0    10   640   403  1384   399  1436 0.96 PREDICTED: uncharacterized protein LOC108621755 isoform X1 [Drosophila arizonae]
XP_017958626.1       -           1600 msaprobs_alignment_4742434 -            652  3.5e-258  869.1   0.2   1   1  6.6e-261  3.7e-257  865.7   0.0    10   640   403  1384   398  1436 0.96 chitin synthase chs-2 isoform X1 [Drosophila navojoa]
XP_017958634.1       -           1600 msaprobs_alignment_4742434 -            652  3.5e-258  869.1   0.2   1   1  6.6e-261  3.7e-257  865.7   0.0    10   640   403  1384   398  1436 0.96 chitin synthase chs-2 isoform X1 [Drosophila navojoa]
XP_017958642.1       -           1600 msaprobs_alignment_4742434 -            652  3.5e-258  869.1   0.2   1   1  6.6e-261  3.7e-257  865.7   0.0    10   640   403  1384   398  1436 0.96 chitin synthase chs-2 isoform X1 [Drosophila navojoa]
XP_002096048.2       -           1614 msaprobs_alignment_4742434 -            652  4.4e-258  868.8   0.6   1   1  3.2e-261  1.8e-257  866.7   0.0    10   640   410  1392   405  1444 0.96 chitin synthase chs-2 isoform X2 [Drosophila yakuba]
XP_017142971.1       -           1613 msaprobs_alignment_4742434 -            652  4.5e-258  868.7   0.4   1   1  5.4e-261    3e-257  866.0   0.1    10   640   412  1406   408  1489 0.96 chitin synthase chs-2 isoform X1 [Drosophila miranda]
XP_017142972.1       -           1613 msaprobs_alignment_4742434 -            652  4.5e-258  868.7   0.4   1   1  5.4e-261    3e-257  866.0   0.1    10   640   412  1406   408  1489 0.96 chitin synthase chs-2 isoform X1 [Drosophila miranda]
XP_017142974.1       -           1613 msaprobs_alignment_4742434 -            652  4.5e-258  868.7   0.4   1   1  5.4e-261    3e-257  866.0   0.1    10   640   412  1406   408  1489 0.96 chitin synthase chs-2 isoform X1 [Drosophila miranda]
XP_016962462.1       -           1611 msaprobs_alignment_4742434 -            652    5e-258  868.6   0.3   1   1  2.2e-261  1.2e-257  867.3   0.1    10   640   410  1391   114  1443 0.92 chitin synthase chs-2 isoform X2 [Drosophila biarmipes]
XP_039495857.1       -           1614 msaprobs_alignment_4742434 -            652  5.1e-258  868.6   0.8   1   1  2.9e-261  1.6e-257  866.9   0.0    10   640   410  1395   405  1458 0.96 chitin synthase chs-2 isoform X1 [Drosophila santomea]
XP_033161999.1       -           1615 msaprobs_alignment_4742434 -            652  5.1e-258  868.6   0.4   1   1  4.9e-261  2.8e-257  866.1   0.0    10   640   410  1391   408  1443 0.96 chitin synthase chs-2 isoform X2 [Drosophila mauritiana]
XP_032576207.1       -           1615 msaprobs_alignment_4742434 -            652  5.1e-258  868.6   0.4   1   1  4.9e-261  2.8e-257  866.1   0.0    10   640   410  1391   408  1443 0.96 chitin synthase chs-2 isoform X2 [Drosophila sechellia]
NP_730928.2          -           1615 msaprobs_alignment_4742434 -            652  5.1e-258  868.6   0.4   1   1  4.9e-261  2.8e-257  866.1   0.0    10   640   410  1391   408  1443 0.96 krotzkopf verkehrt, isoform D [Drosophila melanogaster]
XP_016033300.1       -           1615 msaprobs_alignment_4742434 -            652  5.1e-258  868.5   0.4   1   1  4.9e-261  2.8e-257  866.1   0.0    10   640   410  1391   408  1443 0.96 chitin synthase chs-2 isoform X2 [Drosophila simulans]
XP_033162002.1       -           1614 msaprobs_alignment_4742434 -            652  5.3e-258  868.5   0.4   1   1  4.7e-261  2.6e-257  866.2   0.0    10   640   410  1391   407  1443 0.96 chitin synthase chs-2 isoform X4 [Drosophila mauritiana]
XP_032576209.1       -           1614 msaprobs_alignment_4742434 -            652  5.3e-258  868.5   0.4   1   1  4.7e-261  2.6e-257  866.2   0.0    10   640   410  1391   407  1443 0.96 chitin synthase chs-2 isoform X4 [Drosophila sechellia]
XP_003736740.2       -           1613 msaprobs_alignment_4742434 -            652  5.3e-258  868.5   0.6   1   1  7.9e-261  4.5e-257  865.4   0.1    10   640   412  1392   408  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila pseudoobscura]
XP_015037826.2       -           1613 msaprobs_alignment_4742434 -            652  5.3e-258  868.5   0.6   1   1  7.9e-261  4.5e-257  865.4   0.1    10   640   412  1392   408  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila pseudoobscura]
XP_015037827.2       -           1613 msaprobs_alignment_4742434 -            652  5.3e-258  868.5   0.6   1   1  7.9e-261  4.5e-257  865.4   0.1    10   640   412  1392   408  1443 0.96 chitin synthase chs-2 isoform X1 [Drosophila pseudoobscura]
XP_043656734.1       -           1614 msaprobs_alignment_4742434 -            652  5.5e-258  868.4   0.6   1   1  3.5e-261    2e-257  866.6   0.0    10   640   410  1395   407  1457 0.96 chitin synthase chs-2 isoform X2 [Drosophila teissieri]
XP_016931842.2       -           1611 msaprobs_alignment_4742434 -            652  6.4e-258  868.2   0.8   1   1  4.5e-261  2.5e-257  866.2   0.0    10   640   410  1391   406  1443 0.96 chitin synthase chs-2 isoform X2 [Drosophila suzukii]
XP_046869585.1       -           1676 msaprobs_alignment_4742434 -            652  6.8e-258  868.1   8.7   1   2  1.5e-257  8.2e-254  854.6   5.3    10   646   415  1317    70  1323 0.92 chitin synthase chs-2 isoform X3 [Drosophila willistoni]
XP_046869585.1       -           1676 msaprobs_alignment_4742434 -            652  6.8e-258  868.1   8.7   2   2    0.0027        15   14.5   0.1   602   640  1331  1474  1325  1570 0.83 chitin synthase chs-2 isoform X3 [Drosophila willistoni]
XP_037728935.1       -           1611 msaprobs_alignment_4742434 -            652  6.8e-258  868.1   0.9   1   1  4.5e-261  2.5e-257  866.2   0.0    10   640   410  1391   406  1443 0.96 chitin synthase chs-2 isoform X2 [Drosophila subpulchrella]
XP_039151484.1       -           1614 msaprobs_alignment_4742434 -            652  7.4e-258  868.0   0.9   1   1  4.5e-261  2.6e-257  866.2   0.0    10   640   410  1391   406  1443 0.96 chitin synthase chs-2 isoform X4 [Drosophila simulans]
XP_034131257.1       -           1619 msaprobs_alignment_4742434 -            652    8e-258  867.9   0.6   1   1  1.1e-260  6.1e-257  865.0   0.1    10   640   418  1400   414  1453 0.96 chitin synthase chs-2 isoform X1 [Drosophila guanche]
XP_034131259.1       -           1619 msaprobs_alignment_4742434 -            652    8e-258  867.9   0.6   1   1  1.1e-260  6.1e-257  865.0   0.1    10   640   418  1400   414  1453 0.96 chitin synthase chs-2 isoform X1 [Drosophila guanche]
XP_034664926.1       -           1615 msaprobs_alignment_4742434 -            652    8e-258  867.9   0.6   1   1  8.4e-261  4.7e-257  865.4   0.1    10   640   414  1414   410  1506 0.96 chitin synthase chs-2 isoform X1 [Drosophila subobscura]
XP_034484832.1       -           1600 msaprobs_alignment_4742434 -            652  1.1e-257  867.4   0.1   1   1  1.4e-260  8.1e-257  864.6   0.0    10   640   403  1399   400  1486 0.96 chitin synthase chs-2 [Drosophila innubila]
XP_017847430.1       -           1604 msaprobs_alignment_4742434 -            652  1.2e-257  867.3   0.3   1   1  1.7e-260  9.9e-257  864.3   0.0    10   640   404  1399   401  1481 0.96 chitin synthase chs-2 isoform X1 [Drosophila busckii]
XP_017847431.1       -           1604 msaprobs_alignment_4742434 -            652  1.2e-257  867.3   0.3   1   1  1.7e-260  9.9e-257  864.3   0.0    10   640   404  1399   401  1481 0.96 chitin synthase chs-2 isoform X1 [Drosophila busckii]
XP_034116463.2       -           1599 msaprobs_alignment_4742434 -            652    2e-257  866.6   0.1   1   1  4.2e-260  2.4e-256  863.0   0.0    10   640   403  1383   400  1435 0.96 LOW QUALITY PROTEIN: chitin synthase chs-2 [Drosophila albomicans]
XP_017958651.1       -           1600 msaprobs_alignment_4742434 -            652  4.4e-257  865.5   0.1   1   1  4.3e-260  2.4e-256  863.0   0.0    10   640   403  1385   399  1436 0.96 chitin synthase chs-2 isoform X2 [Drosophila navojoa]
XP_017874748.1       -           1600 msaprobs_alignment_4742434 -            652  4.5e-257  865.4   0.1   1   1  3.1e-260  1.8e-256  863.5   0.0    10   640   403  1385   299  1436 0.96 PREDICTED: uncharacterized protein LOC108621755 isoform X2 [Drosophila arizonae]
XP_017847432.1       -           1604 msaprobs_alignment_4742434 -            652  1.6e-256  863.6   0.1   1   1  1.2e-259  6.8e-256  861.5   0.0    10   640   404  1391   400  1453 0.96 chitin synthase chs-2 isoform X2 [Drosophila busckii]
XP_002070065.2       -           1617 msaprobs_alignment_4742434 -            652  3.9e-256  862.3   5.6   1   1    1e-259  5.9e-256  861.7   5.6    10   640   415  1415    70  1511 0.91 chitin synthase chs-2 isoform X2 [Drosophila willistoni]
XP_037728936.1       -           1552 msaprobs_alignment_4742434 -            652  4.2e-256  862.2   0.2   1   1  2.9e-259  1.6e-255  860.3   0.0    10   640   410  1351   406  1446 0.95 chitin synthase chs-2 isoform X3 [Drosophila subpulchrella]
XP_044570061.1       -           1613 msaprobs_alignment_4742434 -            652  4.3e-256  862.2   4.6   1   1  1.2e-259  6.8e-256  861.5   4.6    10   640   410  1410    41  1504 0.91 chitin synthase chs-2 isoform X2 [Drosophila ananassae]
XP_033244515.1       -           1613 msaprobs_alignment_4742434 -            652  1.5e-255  860.4   5.3   1   1  4.1e-259  2.3e-255  859.8   5.3    10   640   412  1412    44  1506 0.91 chitin synthase chs-2 isoform X2 [Drosophila miranda]
XP_001359390.4       -           1613 msaprobs_alignment_4742434 -            652  1.9e-255  860.0   5.6   1   1  5.5e-259  3.1e-255  859.3   5.6    10   640   412  1412    46  1506 0.91 chitin synthase chs-2 isoform X2 [Drosophila pseudoobscura]
XP_034131260.1       -           1619 msaprobs_alignment_4742434 -            652  2.7e-255  859.6   5.5   1   1  7.5e-259  4.2e-255  858.9   5.5    10   640   418  1418    49  1512 0.91 chitin synthase chs-2 isoform X2 [Drosophila guanche]
XP_034664927.1       -           1615 msaprobs_alignment_4742434 -            652  2.8e-255  859.5   5.5   1   1  7.6e-259  4.3e-255  858.9   5.5    10   640   414  1414    46  1508 0.91 chitin synthase chs-2 isoform X2 [Drosophila subobscura]
XP_037890631.1       -           1462 msaprobs_alignment_4742434 -            652  1.9e-254  856.8   1.4   1   1  1.8e-257    1e-253  854.3   0.8    10   640   399  1379   178  1431 0.93 chitin synthase chs-2 isoform X1 [Glossina fuscipes]
XP_052836615.1       -           1630 msaprobs_alignment_4742434 -            652  2.1e-254  856.6   2.0   1   1  1.4e-257  7.7e-254  854.7   0.1    10   640   410  1409   405  1462 0.96 LOW QUALITY PROTEIN: chitin synthase chs-2 [Drosophila gunungcola]
XP_033234120.1       -           1554 msaprobs_alignment_4742434 -            652  8.2e-254  854.6   4.4   1   1    2e-257  1.1e-253  854.2   4.4    10   640   412  1353    44  1447 0.90 chitin synthase chs-2 isoform X3 [Drosophila pseudoobscura]
XP_037890632.1       -           1462 msaprobs_alignment_4742434 -            652  2.7e-253  852.9   1.1   1   1  9.9e-257  5.6e-253  851.9   0.0    10   640   399  1384   395  1442 0.96 chitin synthase chs-2 isoform X2 [Glossina fuscipes]
XP_013105690.1       -           1592 msaprobs_alignment_4742434 -            652  4.4e-253  852.2   0.5   1   1  5.9e-256  3.4e-252  849.3   0.0    10   640   399  1383   394  1457 0.95 PREDICTED: uncharacterized protein LOC106085815 isoform X1 [Stomoxys calcitrans]
XP_037945234.1       -           1592 msaprobs_alignment_4742434 -            652  7.9e-253  851.4   0.1   1   1  1.4e-256  7.9e-253  851.4   0.1    10   640   399  1379   392  1480 0.95 chitin synthase chs-2 isoform X1 [Teleopsis dalmanni]
XP_037945235.1       -           1592 msaprobs_alignment_4742434 -            652  7.9e-253  851.4   0.1   1   1  1.4e-256  7.9e-253  851.4   0.1    10   640   399  1379   392  1480 0.95 chitin synthase chs-2 isoform X1 [Teleopsis dalmanni]
XP_031626224.1       -           1593 msaprobs_alignment_4742434 -            652  1.1e-252  850.9   2.2   1   1  3.6e-256    2e-252  850.1   0.2    10   640   403  1381   401  1497 0.95 chitin synthase chs-2 isoform X1 [Contarinia nasturtii]
XP_046803682.1       -           1592 msaprobs_alignment_4742434 -            652  1.9e-252  850.2   0.3   1   1  2.5e-255  1.4e-251  847.2   0.0    10   640   399  1393   397  1457 0.95 chitin synthase chs-2 isoform X2 [Lucilia cuprina]
XP_031626226.1       -           1593 msaprobs_alignment_4742434 -            652  2.1e-252  850.0   2.1   1   1  5.3e-256    3e-252  849.5   1.0    10   640   403  1380   289  1496 0.94 chitin synthase chs-2 isoform X2 [Contarinia nasturtii]
XP_005188709.1       -           1592 msaprobs_alignment_4742434 -            652  2.7e-252  849.7   0.4   1   1  4.8e-255  2.7e-251  846.3   0.0    10   640   399  1399   396  1439 0.95 PREDICTED: uncharacterized protein LOC101895796 isoform X1 [Musca domestica]
XP_037945236.1       -           1592 msaprobs_alignment_4742434 -            652  4.1e-252  849.1   0.1   1   1  7.2e-256  4.1e-252  849.1   0.1    10   640   399  1373   356  1431 0.96 chitin synthase chs-2 isoform X2 [Teleopsis dalmanni]
XP_052866316.1       -           1579 msaprobs_alignment_4742434 -            652  1.6e-251  847.1   0.3   1   1  1.1e-254    6e-251  845.2   0.0    10   640   399  1388   395  1488 0.94 chitin synthase chs-2 [Anopheles cruzii]
XP_050341794.1       -           1592 msaprobs_alignment_4742434 -            652  1.7e-251  847.0   0.6   1   1  1.3e-254  7.3e-251  844.9   0.0    10   640   400  1373   395  1432 0.96 chitin synthase chs-2 [Bactrocera neohumeralis]
XP_018799351.1       -           1592 msaprobs_alignment_4742434 -            652  1.7e-251  847.0   0.5   1   1  1.5e-254  8.7e-251  844.7   0.0    10   640   400  1373   396  1430 0.96 PREDICTED: uncharacterized protein LOC108975368 isoform X1 [Bactrocera latifrons]
XP_040158698.1       -           1578 msaprobs_alignment_4742434 -            652  1.8e-251  846.9   0.3   1   1  1.4e-254  7.7e-251  844.8   0.0    10   640   399  1394   397  1489 0.94 chitin synthase chs-2 isoform X1 [Anopheles arabiensis]
XP_039958108.1       -           1592 msaprobs_alignment_4742434 -            652  1.9e-251  846.9   0.6   1   1  1.5e-254  8.2e-251  844.7   0.0    10   640   400  1373   395  1432 0.96 chitin synthase chs-2 isoform X1 [Bactrocera tryoni]
NP_001291656.1       -           1592 msaprobs_alignment_4742434 -            652  1.9e-251  846.8   0.7   1   1  1.1e-254    6e-251  845.2   0.0    10   640   400  1381   394  1494 0.95 Chitin synthase chs-2 [Bactrocera dorsalis]
XP_046803681.1       -           1592 msaprobs_alignment_4742434 -            652  2.1e-251  846.7   0.1   1   1  1.5e-254  8.6e-251  844.7   0.0    10   640   399  1395   396  1458 0.95 chitin synthase chs-2 isoform X1 [Lucilia cuprina]
